Date,PM2.5,PM10,NO,NO2,NOx,SO2
2019-07-24,60.27166666666667,163.005,18.011666666666667,48.501666666666665,39.95499999999999,8.711666666666666
2019-07-25,20.198333333333334,57.50333333333333,14.16666666666667,34.97,29.735000000000003,8.978333333333333
2019-07-26,27.575000000000003,56.70833333333334,12.968333333333334,34.28333333333334,28.323333333333334,8.795
2019-07-27,21.338333333333335,40.755,17.37,29.956666666666667,29.099999999999998,8.903333333333334
2019-07-28,17.375000000000004,44.065,7.84,22.991666666666664,18.235,8.298333333333334
2019-07-29,19.273333333333333,69.38666666666667,9.305,28.088333333333335,22.103333333333335,8.258333333333333
2019-07-30,26.46833333333333,100.08666666666666,10.333333333333334,32.35166666666667,25.178333333333338,9.461666666666668
2019-07-31,25.50666666666667,92.94833333333332,8.871666666666668,29.675,22.52,8.62
2019-08-01,29.235,95.62333333333332,8.581666666666665,33.10166666666667,24.236666666666665,8.263333333333334
2019-08-02,34.14666666666667,106.43333333333334,10.174999999999999,41.68333333333334,30.03833333333333,8.773333333333332
2019-08-03,35.824999999999996,92.44500000000001,12.011666666666668,37.781666666666666,29.508333333333336,8.711666666666664
2019-08-04,45.089999999999996,87.69,18.801666666666666,37.836666666666666,35.028333333333336,9.376666666666667
2019-08-05,49.501666666666665,96.55666666666666,19.571666666666665,34.806666666666665,34.05,8.825000000000001
2019-08-06,30.406666666666666,58.35833333333333,20.551666666666666,39.553333333333335,37.376666666666665,8.066666666666665
2019-08-07,29.608333333333334,76.75833333333333,36.90833333333333,36.605,48.91833333333333,9.485
2019-08-08,17.253333333333334,84.35333333333334,12.13,32.71,26.813333333333333,9.523333333333333
2019-08-09,10.37,80.88333333333334,7.611666666666668,23.85166666666667,18.526666666666667,8.959999999999999
2019-08-10,14.226666666666667,65.35666666666667,7.19,24.673333333333332,18.566666666666666,8.111666666666666
2019-08-11,22.528333333333332,82.31333333333333,8.37,32.74666666666666,23.83666666666667,8.566666666666665
2019-08-12,18.61,51.27333333333333,14.286666666666667,32.23833333333334,28.34,8.156666666666668
2019-08-13,16.275000000000002,50.370000000000005,15.510000000000003,29.56833333333333,27.978333333333335,8.284999999999998
2019-08-14,32.108333333333334,56.91833333333333,20.81833333333333,41.13999999999999,38.06666666666667,9.101666666666667
2019-08-15,26.768333333333334,56.49,22.388333333333332,29.614999999999995,33.644999999999996,8.728333333333333
