StationId,PM2.5,PM10,NO,NO2,NOx,SO2
DL003,96.03,189.97,30.22,50.16,51.3,23.23
DL003,95.89,202.36,23.22,50.17,45.61,26.37
DL003,89.69,140.33,6.22,24.82,18.26,26.64
DL003,67.35,118.99,5.83,23.99,17.5,6.43
DL003,63.54,102.48,5.85,21.69,16.32,7.97
DL003,41.61,67.29,5.82,16.22,13.33,21.38
DL003,56.92,80.21,3.98,12.25,9.77,15.57
DL003,30.57,47.81,4.11,10.32,8.84,14.92
DL003,22.24,31.66,4.25,11.62,9.65,13.0
DL003,31.96,52.34,3.28,9.29,7.62,16.4
DL003,37.17,59.77,3.44,11.82,9.1,14.56
DL003,39.86,67.29,3.54,11.84,9.18,17.79
DL003,44.15,73.54,3.76,13.0,9.98,20.03
DL003,33.79,61.58,3.46,10.94,8.64,15.29
DL003,32.46,59.18,3.11,13.47,9.71,15.3
DL003,48.48,76.3,3.89,17.68,12.57,17.16
DL003,68.08,107.79,4.81,20.02,14.54,20.28
DL003,76.0,127.06,4.46,19.42,13.97,21.13
DL003,31.83,96.31,3.4,12.55,9.42,17.85
DL003,29.79,80.75,3.2,12.54,9.26,16.47
DL003,36.48,76.9,3.67,15.03,10.99,18.5
DL003,65.5,110.1,5.51,24.06,17.26,23.31
DL003,62.1,113.71,4.0,18.34,13.01,24.29
DL003,37.73,78.23,3.39,12.94,9.63,14.47
DL003,62.25,116.46,3.73,18.51,12.88,18.72
DL003,57.35,120.25,4.28,21.78,15.08,16.31
DL003,58.26,170.48,5.6,23.08,16.84,13.46
DL003,84.41,194.35,5.58,23.82,17.23,18.52
DL003,25.14,88.68,2.98,11.93,8.73,12.57
DL003,28.46,85.25,3.39,11.2,8.7,13.3
DL003,28.99,50.57,4.42,17.69,12.96,10.58
DL003,66.95,101.98,8.4,21.32,18.2,13.12
DL003,41.08,71.71,3.69,14.26,10.52,12.41
DL003,67.69,112.1,5.31,22.06,16.06,15.82
DL003,61.4,109.48,4.48,21.17,14.92,14.73
DL003,68.08,106.83,4.57,21.27,15.02,13.82
DL003,24.77,67.73,2.98,12.98,9.32,11.12
DL003,44.12,110.29,3.3,12.34,9.24,12.93
DL003,24.35,37.85,3.15,9.26,7.49,10.79
DL003,41.24,64.88,3.24,11.76,8.9,12.75
DL003,51.11,90.38,3.65,12.98,9.88,13.39
DL003,50.25,93.96,3.3,13.02,9.6,12.93
DL003,64.04,126.29,3.99,14.7,11.02,14.94
DL003,32.9,90.23,3.16,9.6,7.69,12.69
DL003,33.44,65.53,3.61,11.29,8.95,12.69
DL003,29.36,48.18,3.48,10.94,8.67,12.72
DL003,54.79,89.16,4.42,17.12,12.69,14.79
DL003,64.27,143.0,3.94,18.62,13.12,16.74
DL003,36.15,66.41,3.21,14.09,10.12,13.19
DL003,48.33,88.98,3.48,15.63,11.15,14.51
DL003,54.77,101.71,3.21,13.65,9.88,14.82
DL003,43.16,96.42,3.68,14.64,10.79,13.57
DL003,40.23,68.1,4.08,18.44,13.11,16.46
DL003,45.95,76.73,3.7,16.08,11.57,21.16
DL003,72.76,125.85,4.48,19.54,14.05,23.37
DL003,65.99,106.7,6.39,25.32,18.68,16.79
DL003,48.32,76.09,5.05,23.67,16.66,18.59
DL003,58.82,87.82,4.65,26.2,17.57,23.5
DL003,90.81,128.9,5.98,34.59,23.22,26.17
DL003,101.14,139.93,6.11,37.58,24.99,28.54
DL003,113.79,161.75,11.08,47.84,34.45,26.53
DL003,59.92,111.02,4.56,27.52,18.32,25.85
DL003,43.21,115.5,5.45,29.1,19.88,24.94
DL003,119.67,184.64,8.73,46.48,31.84,51.19
DL003,66.92,149.43,10.92,46.72,33.75,22.83
DL003,50.56,136.62,4.61,22.52,15.7,23.01
DL003,56.81,127.96,4.55,23.15,16.02,31.42
DL003,45.33,141.0,11.28,35.66,28.15,19.65
DL003,38.47,139.46,3.97,19.9,13.82,25.68
DL003,32.0,182.88,4.02,10.77,9.02,16.26
DL003,21.86,42.25,4.27,12.81,10.26,13.43
DL003,23.17,33.81,4.03,12.26,9.81,13.75
DL003,33.39,31.0,4.21,12.32,9.99,11.72
DL003,53.88,55.95,4.94,16.29,12.69,18.03
DL003,43.62,85.7,5.9,17.61,14.18,15.85
DL003,58.68,105.71,5.91,21.61,16.31,20.44
DL003,76.91,123.29,9.83,28.75,23.31,24.05
DL003,45.67,84.4,4.81,18.62,13.82,17.52
DL003,34.44,77.17,4.69,15.85,12.26,14.0
DL003,37.69,79.54,4.78,15.24,12.01,15.97
DL003,50.6,92.42,6.19,19.57,15.46,22.39
DL003,59.87,114.61,8.11,23.87,19.3,21.05
DL003,54.88,122.33,7.84,25.22,19.81,19.89
DL003,60.54,110.32,7.07,20.88,16.88,20.99
DL003,71.77,111.64,5.88,19.55,15.2,17.59
DL003,54.21,96.18,6.56,18.23,15.05,13.49
DL003,67.81,99.22,8.38,17.92,16.37,12.26
DL003,52.08,125.12,5.66,16.84,13.58,12.38
DL003,37.81,130.56,5.04,17.73,13.55,9.9
DL003,32.35,110.06,4.96,13.06,10.96,16.55
DL003,37.06,112.88,5.85,15.88,13.17,17.88
DL003,49.83,208.35,5.32,12.86,11.19,13.34
DL003,29.31,113.6,6.0,18.72,14.8,12.46
DL003,41.9,103.5,7.59,22.44,18.13,12.24
DL003,51.6,88.58,6.06,19.93,15.54,12.28
DL003,27.59,74.06,4.71,11.64,10.0,13.36
DL003,26.04,73.0,4.64,10.94,9.6,9.85
DL003,31.48,81.03,5.51,14.77,12.35,10.91
DL003,50.28,112.51,6.27,13.74,12.43,11.31
DL003,35.52,157.39,8.13,19.56,17.0,9.32
DL003,47.88,261.96,9.34,17.92,17.15,12.37
DL003,35.1,166.33,9.84,20.21,18.64,13.64
DL003,36.57,97.06,4.62,10.97,9.61,17.91
DL003,46.0,125.75,5.05,11.53,10.25,23.12
DL015,307.88,490.59,66.3,73.94,93.32,7.46
DL015,353.23,533.81,50.63,67.07,76.95,6.88
DL015,350.88,528.74,84.37,61.86,101.7,5.47
DL015,170.23,261.34,28.05,51.94,50.48,12.74
DL015,130.62,212.98,38.24,46.07,54.37,9.63
DL015,170.4,287.17,18.16,45.95,39.24,9.42
DL015,179.5,315.85,25.76,48.24,46.66,9.1
DL015,227.16,387.03,58.27,52.36,75.37,9.54
DL015,212.98,375.66,23.99,48.61,45.43,9.65
DL015,271.75,494.29,45.35,41.43,59.01,9.74
DL015,235.0,424.08,30.21,41.97,46.95,9.42
DL015,197.33,409.38,92.18,41.4,97.18,9.81
DL015,214.75,448.98,88.76,38.31,92.75,8.61
DL015,121.83,278.71,23.19,40.32,40.34,10.67
DL015,187.21,383.78,44.56,38.55,56.64,10.57
DL015,227.02,453.29,97.7,47.84,110.9,9.86
DL015,260.75,517.7,123.77,56.84,253.07,10.29
DL015,253.15,476.08,120.15,47.56,186.68,10.67
DL015,242.81,447.38,122.31,51.78,127.09,9.86
DL015,223.94,406.42,64.23,59.71,84.16,7.84
DL015,195.17,366.25,64.24,67.49,88.24,5.93
DL015,254.25,450.88,71.52,70.87,158.06,4.77
DL015,288.38,478.96,81.64,67.38,149.16,19.68
DL015,353.71,611.58,90.1,71.03,227.57,26.32
DL015,278.17,483.17,86.68,68.08,141.5,25.21
DL015,285.42,492.17,85.09,71.31,163.06,22.18
DL015,278.12,479.83,67.99,81.17,99.37,15.38
DL015,266.83,426.83,60.77,77.32,90.67,15.66
DL015,296.04,478.12,71.46,73.76,99.3,16.94
DL015,321.21,506.22,67.13,77.77,96.09,17.3
DL015,359.5,604.12,92.84,70.33,113.13,15.91
DL015,247.46,404.46,40.73,63.52,67.0,13.33
DL015,119.0,204.12,20.42,48.67,42.55,12.08
DL015,165.25,276.4,18.22,47.05,39.88,14.58
DL015,164.52,309.54,17.91,57.69,45.28,18.06
DL015,210.75,365.67,29.69,61.54,56.94,26.43
DL015,255.0,458.84,50.47,61.13,73.68,28.01
DL015,272.6,477.45,43.07,60.4,67.24,32.57
DL015,286.38,494.96,57.87,61.51,79.9,33.18
DL015,405.62,671.17,102.42,67.37,130.11,29.26
DL015,345.62,464.4,36.98,56.68,60.32,26.46
DL015,395.38,651.67,55.23,54.18,73.85,35.47
DL015,464.73,712.04,96.77,58.49,109.98,20.56
DL015,461.0,760.57,104.21,66.39,122.93,21.7
DL015,319.58,497.18,17.12,82.48,57.92,20.3
DL015,351.11,432.08,33.4,88.54,121.1,21.89
DL015,384.94,622.72,58.38,102.18,115.91,23.63
DL015,327.9,510.04,26.22,74.88,61.17,22.22
DL015,345.0,465.2,55.32,80.66,98.0,25.43
DL015,477.2,646.61,122.49,94.4,160.87,29.37
DL015,367.91,603.14,81.88,87.12,112.75,18.35
DL015,402.43,590.47,72.62,99.45,136.23,23.03
DL015,455.0,646.97,100.66,116.33,178.92,23.01
DL015,458.29,610.99,37.77,93.09,130.98,19.01
DL015,313.29,508.5,36.33,72.87,68.35,13.0
DL015,290.75,491.42,61.1,76.2,88.15,16.6
DL015,213.38,343.0,18.54,66.67,48.56,17.37
DL015,244.46,410.0,31.39,68.93,62.25,18.98
DL015,192.58,321.84,17.28,63.91,48.08,19.29
DL015,196.21,318.94,19.76,67.94,50.69,20.96
DL015,240.33,342.15,33.83,78.53,80.05,24.9
DL015,344.09,484.07,117.11,91.37,165.48,19.47
DL015,292.17,534.85,103.29,103.25,141.4,18.11
DL015,266.8,504.45,55.59,84.69,99.41,21.07
DL015,115.29,240.46,10.42,60.02,39.88,19.19
DL015,152.01,289.94,24.68,71.3,58.04,22.45
DL015,296.14,523.96,104.44,103.15,169.99,26.21
DL015,354.18,617.87,77.98,107.99,140.93,23.0
DL015,278.98,472.03,48.61,91.18,82.85,23.97
DL015,389.57,476.6,109.51,98.01,135.7,29.36
DL015,408.1,662.18,147.97,142.34,275.8,24.49
DL015,231.12,405.55,73.3,83.44,119.26,24.84
DL015,62.6,97.31,8.39,51.45,31.66,11.7
DL015,169.48,298.68,51.48,66.01,77.06,19.69
DL015,127.44,236.92,24.87,55.83,48.03,17.07
DL015,103.55,186.17,7.71,59.36,36.88,18.32
DL015,137.21,244.53,6.55,55.42,32.84,19.88
DL015,170.16,297.52,10.18,66.02,42.98,23.12
DL015,155.57,280.76,16.93,67.79,47.34,21.69
DL015,179.67,321.03,24.41,71.22,55.41,27.26
DL015,267.67,416.86,57.37,85.46,91.88,33.4
DL015,205.5,387.42,62.94,77.05,85.68,25.29
DL015,196.58,340.67,18.6,70.98,52.92,23.02
DL015,193.35,323.67,14.24,48.46,34.37,11.48
DL015,154.83,271.81,21.15,46.69,42.08,11.51
DL015,214.18,396.81,56.44,69.19,85.71,16.66
DL015,281.78,522.44,102.86,89.7,161.77,24.44
DL015,174.27,329.08,63.24,68.75,88.43,16.7
DL015,64.96,118.75,9.18,37.58,27.47,11.89
DL015,97.04,196.62,35.48,54.52,57.93,14.81
DL015,117.89,228.59,17.51,52.36,42.13,16.98
DL015,180.62,328.65,33.72,64.55,61.81,23.56
DL015,223.73,401.4,62.02,70.74,88.2,24.09
DL015,243.03,434.86,59.13,72.04,86.57,26.78
DL015,208.79,384.58,65.3,89.85,102.14,21.34
DL015,159.92,266.04,32.67,60.15,58.62,14.98
DL015,145.92,231.38,18.64,49.29,41.46,15.02
DL015,128.92,211.5,11.02,38.53,29.47,12.67
DL015,127.0,219.5,15.36,49.04,38.59,16.32
DL015,118.99,233.94,25.69,67.67,56.94,19.14
DL015,140.94,253.94,31.78,69.43,62.84,16.1
DL015,102.48,187.14,32.16,55.6,55.81,15.61
DL015,88.73,204.65,52.58,51.53,70.24,19.99
DL015,99.96,199.79,23.89,38.99,40.53,16.46
DL015,89.58,180.58,8.45,45.55,31.13,18.2
DL015,117.92,212.67,11.82,54.88,38.85,21.55
DL015,98.46,190.54,21.88,57.58,48.46,19.58
DL015,65.35,135.42,29.54,52.31,51.98,17.04
DL015,65.56,115.83,12.46,39.9,31.4,12.82
DL015,126.29,235.49,38.11,48.95,57.11,21.17
DL015,125.22,244.24,30.51,53.1,53.13,18.88
DL015,121.06,221.75,36.72,66.44,65.27,19.95
DL015,65.15,115.56,18.5,42.11,37.51,15.8
DL015,109.61,208.7,36.85,38.21,50.37,16.25
DL015,91.95,219.56,13.7,42.39,33.7,17.97
DL015,106.4,221.42,21.58,55.42,47.08,18.82
DL015,141.5,294.29,43.31,61.99,68.3,23.25
DL015,102.62,211.12,25.89,56.37,51.13,21.23
DL015,95.29,209.17,17.62,49.46,40.69,22.41
DL015,103.83,218.11,11.11,56.73,39.28,22.57
DL015,99.41,240.22,23.94,66.51,54.84,19.42
DL015,68.59,145.23,10.14,42.02,30.62,15.7
DL015,110.35,246.61,21.46,60.0,49.43,25.01
DL015,116.26,237.6,37.61,51.41,58.05,21.15
DL015,94.35,204.78,28.51,45.82,47.66,24.18
DL015,88.29,201.29,7.52,46.62,30.94,21.97
DL015,125.62,270.83,17.05,55.47,43.41,28.14
DL015,128.46,279.25,14.94,57.1,42.58,34.08
DL015,142.54,319.33,29.51,62.48,57.26,29.68
DL015,129.0,311.75,40.97,62.93,66.82,31.3
DL015,119.83,225.12,8.49,35.25,25.67,26.23
DL015,59.83,152.54,4.42,32.26,20.77,22.77
DL015,78.83,186.17,4.45,37.25,23.43,24.48
DL015,84.67,191.75,8.03,39.25,27.45,25.73
DL015,84.79,180.0,7.58,36.45,25.58,23.58
DL015,103.21,227.42,9.48,41.22,29.65,29.34
DL015,119.25,269.17,20.77,53.21,45.37,32.57
DL015,155.88,336.46,38.01,61.78,63.76,45.95
DL015,151.17,324.71,66.64,66.05,96.02,26.88
DL015,117.0,256.92,19.53,54.06,44.66,31.43
DL015,89.04,219.75,6.31,38.62,25.64,25.62
DL015,91.75,230.88,5.86,42.74,27.51,26.24
DL015,137.44,304.64,9.71,63.89,41.89,30.82
DL015,116.61,259.57,16.43,58.82,44.68,30.46
DL015,136.69,282.93,23.75,64.94,53.89,42.37
DL015,146.79,318.79,49.77,68.27,77.49,45.69
DL015,142.75,341.54,20.12,52.29,44.2,33.66
DL015,199.26,405.41,18.37,44.29,38.54,32.76
DL015,130.5,305.08,14.17,52.32,39.41,21.19
DL015,125.96,268.38,27.08,58.2,52.99,30.38
DL015,133.5,296.38,35.43,56.58,59.05,29.41
DL015,91.21,214.21,16.3,55.12,42.59,25.94
DL015,93.58,242.62,11.96,47.8,35.18,22.23
DL015,72.08,186.25,10.55,45.59,32.84,22.02
DL015,87.5,217.71,12.4,44.69,33.89,24.75
DL015,79.17,209.38,28.51,51.31,50.56,26.19
DL015,97.71,188.22,12.41,36.8,29.68,16.54
DL015,33.83,79.42,6.52,35.06,23.99,15.13
DL015,48.25,110.33,8.47,40.8,28.61,18.04
DL015,89.12,207.42,19.16,52.64,43.61,28.68
DL015,91.21,237.25,18.3,60.0,46.83,36.88
DL015,114.38,302.49,36.25,64.14,63.66,30.71
DL015,106.69,278.83,22.73,56.69,48.67,33.61
DL015,120.03,332.71,51.99,68.34,78.75,33.48
DL015,103.4,299.19,7.04,52.22,33.5,23.34
DL015,105.66,306.99,7.71,39.77,27.46,22.61
DL015,111.21,306.29,25.58,49.49,47.18,31.16
DL015,126.08,380.62,11.21,45.13,33.13,27.44
DL015,117.33,349.62,11.53,49.2,35.68,24.03
DL015,110.88,315.38,22.17,56.42,48.08,29.12
DL015,105.0,319.17,20.64,63.89,50.81,35.25
DL015,125.17,336.0,23.49,59.22,50.76,31.95
DL015,99.04,289.21,17.91,40.79,36.37,20.33
DL015,51.41,137.62,10.26,39.14,29.18,19.71
DL015,89.23,250.67,19.17,52.24,43.42,31.89
DL015,57.5,266.6,22.28,49.57,44.53,20.72
DL015,144.22,365.18,58.49,62.97,82.6,35.63
DL015,166.56,448.45,60.36,63.76,94.74,33.02
DL015,144.64,471.94,50.66,56.05,95.41,34.18
DL015,138.35,451.61,30.88,56.93,55.47,32.55
DL015,115.88,373.2,9.61,38.77,28.47,24.16
DL015,99.57,310.58,10.29,42.98,31.26,28.16
DL015,198.62,457.28,6.38,42.0,27.53,26.99
DL015,111.38,379.96,14.91,44.88,36.01,46.94
DL015,50.38,142.79,7.7,38.57,26.8,18.64
DL015,72.58,230.83,26.32,56.03,51.23,30.59
DL015,90.46,258.26,30.0,51.98,52.15,22.16
DL015,133.38,333.09,52.34,43.82,66.0,18.3
DL015,51.38,120.92,8.43,35.58,25.8,15.03
DL015,81.86,195.46,10.9,45.21,32.95,26.06
DL015,87.08,281.21,28.21,53.15,51.23,29.45
DL015,76.92,232.08,13.08,44.85,34.52,31.94
DL015,100.35,259.75,27.08,48.68,52.11,27.1
DL015,103.64,328.21,39.34,54.62,62.34,35.99
DL015,55.67,140.29,18.41,40.42,36.5,17.75
DL015,58.81,162.15,6.75,34.29,23.75,19.99
DL015,63.6,187.05,8.65,45.62,31.31,27.14
DL015,96.7,225.78,22.89,64.97,53.22,28.12
DL015,74.13,228.96,31.82,77.87,65.03,25.41
DL015,97.04,260.52,23.06,82.1,62.21,33.32
DL015,131.44,304.47,60.65,82.39,97.34,36.08
DL015,93.44,354.93,41.43,72.81,73.91,28.67
DL015,115.12,315.93,55.91,76.67,98.65,33.77
DL015,72.8,224.89,1.71,43.16,24.21,24.77
DL015,56.9,312.45,2.31,41.24,23.7,20.53
DL015,46.67,170.79,2.06,41.88,23.94,24.31
DL015,75.58,212.38,8.29,49.5,33.1,24.52
DL015,83.17,254.54,15.6,46.82,37.51,24.78
DL015,54.71,144.26,1.83,31.56,18.2,22.46
DL015,72.0,194.44,13.31,63.49,44.53,19.32
DL015,119.71,285.16,48.2,58.94,70.5,34.81
DL015,100.26,274.0,61.47,70.51,90.03,23.97
DL015,110.42,435.74,49.28,52.46,69.19,25.1
DL015,61.33,232.39,12.79,35.2,29.12,18.35
DL015,64.58,195.04,5.02,38.86,24.53,19.01
DL015,77.46,210.42,5.57,43.13,27.47,23.54
DL015,126.25,319.71,13.73,56.49,41.22,31.12
DL015,66.04,172.75,2.39,25.35,15.43,15.25
DL015,53.46,142.42,3.95,30.73,19.57,17.78
DL015,40.08,94.42,5.1,38.0,24.36,13.04
DL015,86.79,214.12,8.56,38.94,27.66,23.71
DL015,47.52,129.81,4.98,34.94,22.6,15.68
DL015,76.3,196.1,4.57,52.07,31.42,19.08
DL015,81.97,200.02,10.13,50.25,34.94,27.59
DL015,43.74,130.94,1.84,25.13,14.81,18.48
DL015,26.09,84.93,3.67,27.44,17.59,18.0
DL015,49.82,113.18,4.07,31.17,19.86,20.05
DL015,82.98,175.62,7.56,38.88,26.78,23.52
DL015,82.78,254.14,6.96,50.25,32.35,25.5
DL015,83.0,245.04,11.44,45.0,33.29,24.17
DL015,92.31,292.42,9.1,41.99,29.77,20.88
DL015,91.01,269.65,22.47,37.84,38.44,17.6
DL015,67.83,172.85,3.9,31.98,20.18,17.81
DL015,85.58,213.38,3.33,29.73,18.53,19.81
DL015,45.58,126.07,3.94,32.28,20.37,16.86
DL015,33.25,83.21,6.43,32.27,22.41,12.4
DL015,50.79,109.68,16.6,38.05,33.79,17.2
DL015,33.33,85.32,11.68,37.56,29.53,14.89
DL015,38.46,91.43,3.99,28.95,18.65,15.27
DL015,61.99,149.76,6.67,40.73,27.11,15.99
DL015,53.74,120.99,8.1,34.71,25.07,13.01
DL015,107.38,284.83,9.66,32.52,25.18,12.24
DL015,117.58,321.7,10.53,28.63,23.82,12.19
DL015,106.03,373.11,10.5,27.8,23.35,13.42
DL015,85.88,263.93,7.7,24.29,19.2,12.5
DL015,94.35,248.79,6.1,26.36,18.98,13.06
DL015,42.92,111.38,6.63,28.91,20.78,12.82
DL015,31.79,60.33,5.05,26.54,18.23,11.79
DL015,34.29,60.17,7.23,31.16,22.46,11.06
DL015,47.0,96.96,10.74,46.57,33.51,11.57
DL015,69.17,164.12,33.53,47.01,52.3,14.29
DL015,51.71,118.33,9.14,43.91,30.8,12.89
DL015,49.25,107.88,17.29,40.76,35.77,12.41
DL015,62.33,120.58,29.09,35.4,42.52,12.78
DL015,77.38,146.96,21.59,41.38,39.61,13.41
DL015,67.06,162.23,33.05,45.86,51.3,13.76
DL015,21.96,66.11,5.04,30.26,20.21,11.83
DL015,33.04,71.38,9.18,28.09,22.41,13.09
DL015,23.67,48.4,6.49,26.83,19.54,12.51
DL015,26.58,58.5,8.75,24.47,20.15,14.21
DL015,28.54,73.0,9.8,24.92,21.23,15.13
DL015,39.0,92.75,11.07,25.62,22.63,14.87
DL015,37.17,81.67,7.32,26.93,20.28,13.77
DL015,42.12,100.75,10.99,32.1,26.03,14.07
DL015,34.21,85.46,6.81,29.02,20.99,13.73
DL015,41.21,88.5,11.63,30.04,25.44,13.03
DL015,44.25,92.88,9.92,29.75,23.93,14.47
DL015,57.0,133.17,19.08,42.49,38.16,15.41
DL015,30.21,85.67,10.43,33.76,26.43,11.89
DL015,25.25,79.7,9.08,26.06,21.21,12.28
DL015,34.85,88.86,13.06,30.27,26.76,14.65
DL015,12.08,68.47,7.06,20.13,16.47,13.44
DL015,19.54,51.89,6.4,22.39,17.11,12.86
DL015,42.69,95.74,9.54,28.51,22.93,13.09
DL015,28.5,73.89,7.86,30.8,22.8,12.28
DL015,28.31,69.51,12.93,27.13,24.98,11.18
DL015,33.71,70.31,5.96,28.35,19.93,12.59
DL015,25.81,59.58,6.68,21.13,16.68,11.07
DL015,14.71,40.54,5.49,19.32,14.77,10.66
DL015,9.25,21.83,7.66,17.19,15.39,10.48
DL015,20.25,35.46,10.35,24.46,21.43,10.05
DL015,57.29,105.25,30.67,32.63,42.36,11.38
DL015,58.21,119.92,15.23,30.87,28.82,12.07
DL015,56.17,140.79,8.0,35.06,25.17,11.27
DL015,57.96,149.71,20.86,46.65,41.83,13.23
DL015,63.42,165.71,46.49,43.16,60.84,13.78
DL015,66.58,155.04,35.87,44.82,53.11,13.71
DL015,36.79,73.75,11.02,32.94,26.52,12.97
DL015,24.88,64.0,13.66,29.76,26.94,13.18
DL015,51.08,127.54,29.1,39.57,44.79,17.18
DL015,56.04,129.9,29.34,39.31,44.81,16.26
DL015,38.35,104.85,10.43,36.41,27.87,13.34
DL015,62.21,137.58,9.12,34.67,25.88,18.38
DL015,66.42,146.54,13.84,53.06,39.52,14.49
DL015,48.33,105.0,8.84,35.47,26.08,14.23
DL015,49.54,100.17,8.45,32.31,24.07,14.09
DL015,69.08,129.21,5.84,34.1,22.9,14.41
DL015,72.96,155.25,6.2,39.66,26.15,24.82
DL015,38.44,98.58,11.94,32.79,27.2,28.86
DL015,42.34,107.8,12.44,35.1,28.82,26.66
DL015,37.25,95.53,15.2,38.26,32.73,17.97
DL015,35.92,78.25,8.14,26.61,20.79,14.75
DL015,56.5,129.22,5.47,33.63,22.35,14.72
DL015,65.54,139.22,7.83,35.59,25.32,15.46
DL015,79.75,177.04,10.74,45.99,33.18,17.66
DL015,60.21,144.04,8.0,43.79,29.81,18.83
DL015,36.62,92.71,8.22,35.36,25.51,17.54
DL015,28.17,73.0,7.5,29.39,21.74,17.08
DL015,34.79,73.3,7.94,28.25,21.49,15.12
DL015,67.38,148.33,17.91,41.62,36.74,16.54
DL015,62.62,149.12,7.03,45.86,30.12,15.99
DL015,38.58,105.46,5.22,37.96,24.45,17.88
DL015,22.5,71.08,8.08,29.56,22.29,17.83
DL015,54.79,130.29,20.44,39.7,37.81,18.64
DL015,41.71,101.48,16.42,41.8,35.6,16.29
DL015,28.17,71.9,19.75,42.33,38.63,17.93
DL015,38.46,92.11,12.84,35.08,29.12,16.83
DL015,34.02,92.33,17.59,43.0,37.2,15.68
DL015,27.17,82.77,14.04,35.27,30.2,13.69
DL015,30.69,79.31,16.4,29.13,28.86,17.69
DL015,12.9,49.3,10.31,21.79,20.0,12.85
DL015,24.79,65.84,14.15,24.29,24.44,13.5
DL015,19.06,58.42,9.99,22.07,19.88,14.78
DL015,33.35,89.67,15.43,32.06,29.63,12.84
DL015,33.27,92.68,21.85,40.61,39.44,14.87
DL015,36.79,90.82,18.56,38.7,35.72,13.76
DL015,63.58,145.62,23.41,50.44,45.94,13.13
DL015,65.75,119.75,14.54,49.19,38.06,12.96
DL015,53.31,130.24,12.52,44.1,33.66,12.35
DL015,72.09,162.78,8.89,45.83,31.63,13.75
DL015,67.55,161.56,8.87,41.39,29.23,12.92
DL015,56.42,137.5,8.07,43.16,29.57,14.76
DL015,83.14,183.53,40.6,64.22,67.1,17.62
DL015,128.7,251.56,26.68,69.3,58.62,17.92
DL015,122.75,246.18,29.49,64.86,58.82,18.67
DL015,123.54,257.96,27.74,67.2,58.35,17.68
DL015,156.79,310.4,49.9,71.51,78.69,17.98
DL015,137.46,277.75,42.94,79.1,77.1,16.84
DL015,144.25,285.02,67.79,92.49,105.9,17.57
DL015,155.21,286.54,35.49,81.82,72.46,18.52
DL015,150.58,290.29,37.24,80.03,72.87,25.31
DL015,95.12,225.51,23.64,62.65,52.58,18.94
DL015,90.04,172.52,29.0,68.78,60.21,16.29
DL015,151.67,270.42,25.09,77.57,61.73,16.78
DL015,150.52,278.52,24.22,80.66,62.64,17.79
DL015,120.85,240.07,35.55,85.81,74.61,17.14
DL015,163.51,343.31,61.73,99.08,115.25,20.48
DL015,204.52,398.2,73.04,98.41,111.51,19.47
DL015,151.79,320.08,67.47,84.67,100.02,20.89
DL015,187.77,396.2,88.71,103.25,161.83,19.07
DL015,256.5,477.05,47.25,89.73,131.95,30.49
DL015,323.65,498.3,38.1,82.01,74.72,32.88
DL015,300.43,546.68,49.47,89.9,105.8,18.55
DL015,290.06,555.42,95.48,95.32,191.25,18.2
DL015,349.15,618.42,109.13,105.6,169.02,19.07
DL015,354.68,634.74,123.01,105.69,157.92,17.7
DL015,328.31,585.67,36.99,81.33,73.41,17.73
DL015,568.84,674.5,42.37,78.99,76.56,12.24
DL015,280.09,506.04,27.75,61.63,55.4,17.29
DL015,186.2,369.46,31.1,63.24,59.04,18.48
DL015,111.42,250.79,71.27,86.44,104.08,17.77
DL015,157.45,308.9,39.51,68.32,68.52,13.52
DL015,139.68,293.1,51.18,55.91,71.44,17.26
DL015,148.58,286.21,33.73,56.71,57.63,17.04
DL015,195.2,371.18,26.04,80.24,63.89,19.57
DL015,225.2,462.77,37.97,99.62,83.91,19.94
DL015,388.84,628.61,38.84,105.25,87.64,19.93
DL015,431.73,585.21,52.61,105.96,99.22,18.36
DL015,401.09,578.71,92.05,111.07,134.42,18.06
DL015,431.17,632.38,55.0,87.47,91.35,16.68
DL015,183.89,331.83,28.41,63.11,56.7,14.51
DL015,107.25,206.71,23.63,59.15,50.74,15.18
DL015,128.11,231.17,30.04,66.6,59.92,16.47
DL015,155.71,287.29,53.59,95.79,94.74,15.7
DL015,221.14,390.96,95.26,98.64,130.31,18.32
DL015,202.24,355.58,101.51,108.66,140.56,15.99
DL015,202.07,369.17,89.11,101.06,126.36,15.58
DL015,129.46,259.92,53.24,99.19,96.14,12.48
DL015,129.17,227.42,53.11,85.07,88.56,11.68
DL015,152.27,244.52,50.95,93.67,91.36,11.88
DL015,129.17,256.33,80.2,135.08,137.19,10.48
DL015,73.42,153.04,63.01,136.28,123.71,9.81
DL015,30.04,57.38,47.64,118.44,101.75,8.88
DL015,66.38,135.0,64.32,112.08,112.07,9.64
DL015,108.58,232.23,68.38,100.15,109.0,7.73
DL015,155.88,280.88,56.96,131.83,116.55,7.62
DL015,190.65,319.17,66.48,153.27,135.7,8.58
DL015,178.73,305.67,82.04,178.63,161.72,10.59
DL015,222.81,360.54,121.28,173.8,192.73,9.13
DL015,378.81,584.03,125.33,175.68,274.93,9.31
DL015,287.78,467.59,121.68,182.71,196.4,9.37
DL015,256.88,405.69,104.46,191.0,186.88,8.56
DL015,297.45,482.27,133.76,205.82,300.19,8.45
DL015,245.92,417.3,151.04,207.12,233.34,8.87
