Date,Open*,High,Low,Close**,Volume,Market Cap
"February 26, 2019","3,878.70","3,891.58","3,837.99","3,854.36","7,93,12,18,996","67,68,32,96,223"
"February 25, 2019","3,807.00","3,913.71","3,807.00","3,882.70","9,31,87,96,067","68,17,32,04,651"
"February 24, 2019","4,145.46","4,210.64","3,793.71","3,810.43","10,79,42,27,451","66,89,74,83,404"
"February 23, 2019","3,998.92","4,166.29","3,968.73","4,142.53","8,92,22,58,316","72,72,08,67,208"
"February 22, 2019","3,952.41","4,006.54","3,950.82","4,005.53","7,82,65,25,254","70,30,85,55,857"
"February 21, 2019","4,000.26","4,010.01","3,940.11","3,954.12","7,77,51,28,102","69,39,83,33,876"
"February 20, 2019","3,946.68","4,000.49","3,926.25","3,999.82","8,69,33,73,948","70,19,43,50,042"
"February 19, 2019","3,911.66","4,010.88","3,908.15","3,947.09","9,93,36,26,655","69,26,26,73,238"
"February 18, 2019","3,671.37","3,936.67","3,669.98","3,915.71","9,90,82,16,640","68,70,43,89,994"
"February 17, 2019","3,633.36","3,680.54","3,619.18","3,673.84","7,03,95,12,503","64,45,33,68,779"
"February 16, 2019","3,615.27","3,652.84","3,615.27","3,629.79","5,93,47,44,052","63,67,33,69,195"
"February 15, 2019","3,617.37","3,647.80","3,608.21","3,620.81","6,09,19,52,231","63,50,91,11,125"
"Feb 14, 2019","3,631.17","3,646.26","3,607.70","3,616.88","6,27,10,44,418","63,43,44,86,052"
"Feb 13, 2019","3,653.60","3,669.75","3,617.25","3,632.07","6,43,89,03,823","63,69,43,94,519"
"Feb 12, 2019","3,642.75","3,668.59","3,618.56","3,653.53","6,48,03,84,532","64,06,37,55,250"
"Feb 11, 2019","3,695.61","3,695.61","3,642.29","3,648.43","6,27,70,56,434","63,96,83,90,250"
"Feb 10, 2019","3,673.20","3,695.04","3,640.98","3,690.19","6,28,22,56,903","64,69,40,25,951"
"Feb 9, 2019","3,671.59","3,679.94","3,646.56","3,671.20","6,15,88,33,645","64,35,47,32,475"
"Feb 8, 2019","3,401.38","3,695.61","3,391.02","3,666.78","7,73,56,23,101","64,27,02,69,953"
"Feb 7, 2019","3,414.93","3,427.95","3,394.22","3,399.47","5,00,49,62,683","59,57,80,75,991"
"Feb 6, 2019","3,469.09","3,469.09","3,398.57","3,413.77","5,48,21,96,038","59,82,11,58,612"
"Feb 5, 2019","3,454.95","3,478.15","3,451.94","3,466.36","5,22,75,49,545","60,73,55,63,490"
"Feb 4, 2019","3,467.21","3,476.22","3,442.59","3,459.15","5,33,27,18,886","60,60,30,83,461"
"Feb 3, 2019","3,516.14","3,521.39","3,447.92","3,464.01","5,04,39,37,584","60,68,18,47,608"
"Feb 2, 2019","3,484.63","3,523.29","3,467.57","3,521.06","5,07,16,23,601","61,67,51,19,055"
"Feb 1, 2019","3,460.55","3,501.95","3,431.59","3,487.95","5,42,29,26,707","61,08,87,47,491"
"Jan 31, 2019","3,485.41","3,504.80","3,447.92","3,457.79","5,83,11,98,271","60,55,39,03,927"
"Jan 30, 2019","3,443.90","3,495.17","3,429.39","3,486.18","5,95,51,12,627","61,04,42,62,622"
"Jan 29, 2019","3,468.87","3,476.07","3,400.82","3,448.12","5,89,71,59,493","60,37,18,74,099"
"Jan 28, 2019","3,584.28","3,586.75","3,439.23","3,470.45","6,90,89,30,483","60,75,65,70,314"
"Jan 27, 2019","3,604.69","3,612.67","3,567.25","3,583.97","5,57,07,52,966","62,73,72,74,093"
"Jan 26, 2019","3,599.72","3,654.93","3,593.35","3,602.46","5,09,81,83,235","63,05,48,98,963"
"Jan 25, 2019","3,607.39","3,612.93","3,575.60","3,599.77","5,26,58,47,539","63,00,09,85,908"
"Jan 24, 2019","3,584.50","3,616.09","3,569.09","3,600.87","5,26,28,69,046","63,01,40,66,012"
"Jan 23, 2019","3,605.56","3,623.07","3,565.31","3,585.12","5,43,37,55,649","62,73,13,61,272"
"Jan 22, 2019","3,575.08","3,620.75","3,539.72","3,604.58","5,31,36,23,556","63,06,51,39,424"
"Jan 21, 2019","3,600.37","3,608.84","3,558.54","3,576.03","5,00,43,47,059","62,55,98,69,612"
"Jan 20, 2019","3,725.45","3,743.39","3,583.02","3,601.01","5,58,24,89,560","62,99,01,43,284"
"Jan 19, 2019","3,652.38","3,758.53","3,652.38","3,728.57","5,95,56,91,380","65,21,41,03,659"
"Jan 18, 2019","3,677.99","3,682.52","3,637.08","3,657.84","5,00,29,61,727","63,97,09,91,867"
"Jan 17, 2019","3,651.87","3,680.14","3,621.96","3,678.56","5,46,44,20,383","64,32,70,48,255"
"Jan 16, 2019","3,631.51","3,685.78","3,624.67","3,655.01","5,39,44,57,145","63,90,93,48,776"
"Jan 15, 2019","3,704.22","3,720.15","3,619.95","3,630.68","5,53,71,92,302","63,47,78,17,959"
"Jan 14, 2019","3,557.31","3,727.84","3,552.29","3,706.05","5,65,13,84,490","64,78,96,19,995"
"Jan 13, 2019","3,658.87","3,674.76","3,544.93","3,552.95","4,68,13,02,466","62,10,64,61,671"
"Jan 12, 2019","3,686.97","3,698.98","3,653.81","3,661.30","4,77,81,70,883","63,99,41,40,882"
"Jan 11, 2019","3,674.02","3,713.88","3,653.07","3,687.37","5,53,87,12,865","64,44,33,01,117"
"Jan 10, 2019","4,034.41","4,064.07","3,659.17","3,678.92","6,87,41,43,796","64,28,89,32,886"
"Jan 9, 2019","4,031.55","4,068.40","4,022.66","4,035.30","5,11,59,05,225","70,50,87,33,459"
"Jan 8, 2019","4,028.47","4,109.02","3,996.96","4,030.85","5,30,65,93,305","70,42,27,43,854"
"Jan 7, 2019","4,078.59","4,092.61","4,020.89","4,025.25","5,22,86,25,637","70,31,63,05,580"
"Jan 6, 2019","3,836.52","4,093.30","3,826.51","4,076.63","5,59,70,27,440","71,20,67,95,853"
"Jan 5, 2019","3,851.97","3,904.90","3,836.90","3,845.19","5,13,76,09,824","67,15,75,70,935"
"Jan 4, 2019","3,832.04","3,865.93","3,783.85","3,857.72","4,84,79,65,467","67,36,83,33,500"
"Jan 3, 2019","3,931.05","3,935.69","3,826.22","3,836.74","4,53,02,15,219","66,99,49,20,903"
"Jan 2, 2019","3,849.22","3,947.98","3,817.41","3,943.41","5,24,48,56,836","68,84,98,56,732"
"Jan 1, 2019","3,746.71","3,850.91","3,707.23","3,843.52","4,32,42,00,990","67,09,86,34,181"
"Dec 31, 2018","3,866.84","3,868.74","3,725.87","3,742.70","4,66,18,40,806","65,33,14,99,158"
"Dec 30, 2018","3,822.38","3,901.91","3,797.22","3,865.95","4,77,05,78,575","67,47,55,12,827"
"Dec 29, 2018","3,932.49","3,963.76","3,820.41","3,820.41","4,99,16,55,917","66,67,22,44,158"
"Dec 28, 2018","3,653.13","3,956.14","3,642.63","3,923.92","5,63,15,54,348","68,47,18,37,969"
"Dec 27, 2018","3,854.69","3,874.42","3,645.45","3,654.83","5,13,02,22,366","63,76,87,57,101"
"Dec 26, 2018","3,819.67","3,893.36","3,769.86","3,857.30","5,32,65,47,918","67,29,28,19,465"
"Dec 25, 2018","4,081.03","4,089.56","3,760.02","3,815.49","6,15,82,07,293","66,55,60,33,172"
"Dec 24, 2018","4,000.33","4,271.79","4,000.33","4,078.60","7,24,09,68,501","71,13,75,48,589"
"Dec 23, 2018","4,020.99","4,085.72","3,976.41","3,998.98","6,15,12,75,490","69,74,12,17,417"
"Dec 22, 2018","3,898.08","4,014.18","3,855.74","4,014.18","5,60,58,23,233","69,99,75,08,295"
"Dec 21, 2018","4,133.70","4,198.43","3,850.95","3,896.54","7,20,60,15,706","67,93,76,50,255"
"Dec 20, 2018","3,742.20","4,191.23","3,728.97","4,134.44","8,92,71,29,279","72,07,82,43,771"
"Dec 19, 2018","3,706.82","3,949.32","3,687.23","3,745.95","6,81,06,89,119","65,29,91,32,785"
"Dec 18, 2018","3,544.76","3,701.35","3,487.17","3,696.06","5,91,13,25,473","64,42,25,87,801"
"Dec 17, 2018","3,253.12","3,597.92","3,253.12","3,545.86","5,40,92,47,918","61,79,89,26,687"
"Dec 16, 2018","3,236.27","3,305.75","3,233.82","3,252.84","3,74,42,48,994","56,68,54,36,644"
"Dec 15, 2018","3,244.00","3,275.38","3,191.30","3,236.76","3,55,17,63,561","56,40,06,91,425"
"Dec 14, 2018","3,311.75","3,329.56","3,206.54","3,242.48","4,37,27,63,663","56,49,43,79,457"
"Dec 13, 2018","3,487.88","3,489.74","3,298.13","3,313.68","4,34,33,72,456","57,72,86,88,216"
"Dec 12, 2018","3,421.46","3,534.23","3,413.48","3,486.95","4,13,93,64,829","60,74,16,25,426"
"Dec 11, 2018","3,497.55","3,513.18","3,392.25","3,424.59","4,69,67,65,188","59,65,02,01,102"
"Dec 10, 2018","3,612.05","3,647.33","3,470.14","3,502.66","5,02,09,68,740","61,00,44,45,982"
"Dec 9, 2018","3,473.23","3,685.31","3,469.09","3,614.23","4,94,73,72,847","62,94,21,60,928"
"Dec 8, 2018","3,421.91","3,506.04","3,350.65","3,476.11","5,30,50,24,497","60,53,12,78,392"
"Dec 7, 2018","3,512.59","3,512.59","3,280.23","3,419.94","6,83,56,15,448","59,54,76,45,578"
"Dec 6, 2018","3,754.07","3,874.97","3,521.10","3,521.10","5,87,83,33,109","61,30,39,65,508"
"Dec 5, 2018","3,958.89","3,969.54","3,753.99","3,753.99","5,30,24,81,574","65,35,24,96,336"
"Dec 4, 2018","3,886.29","4,075.63","3,832.75","3,956.89","5,02,80,69,239","68,87,82,92,608"
"Dec 3, 2018","4,147.32","4,155.98","3,840.45","3,894.13","5,08,95,70,994","67,77,90,50,170"
"Dec 2, 2018","4,200.73","4,301.52","4,110.98","4,139.88","5,26,26,97,895","72,05,04,87,506"
"Dec 1, 2018","4,024.46","4,309.38","3,969.71","4,214.67","5,37,53,14,093","73,34,61,94,969"
"Nov 30, 2018","4,289.09","4,322.98","3,942.82","4,017.27","6,04,80,16,717","69,90,46,37,061"
"Nov 29, 2018","4,269.00","4,413.02","4,145.77","4,278.85","6,50,33,47,767","74,45,10,16,927"
"Nov 28, 2018","3,822.47","4,385.90","3,822.47","4,257.42","7,28,02,80,000","74,07,25,60,088"
"Nov 27, 2018","3,765.95","3,862.96","3,661.01","3,820.72","5,99,87,20,000","66,46,89,70,322"
"Nov 26, 2018","4,015.07","4,107.14","3,643.92","3,779.13","6,47,69,00,000","65,73,92,89,046"
"Nov 25, 2018","3,880.78","4,120.87","3,585.06","4,009.97","6,82,56,40,000","69,74,92,65,801"
"Nov 24, 2018","4,347.69","4,413.09","3,795.16","3,880.76","4,67,95,00,000","67,49,56,33,205"
"Nov 23, 2018","4,360.70","4,396.42","4,195.68","4,347.11","4,87,14,90,000","75,59,88,51,166"
"Nov 22, 2018","4,611.57","4,629.64","4,365.64","4,365.94","4,56,93,70,000","75,91,94,39,809"
"Nov 21, 2018","4,465.54","4,675.73","4,343.98","4,602.17","6,12,01,20,000","80,02,01,71,047"
"Nov 20, 2018","4,863.93","4,951.61","4,272.11","4,451.87","8,42,82,90,000","77,40,10,44,320"
"Nov 19, 2018","5,620.78","5,620.78","4,842.91","4,871.49","7,03,95,60,000","84,68,85,39,692"
"Nov 18, 2018","5,559.74","5,653.61","5,559.74","5,623.54","4,15,96,80,000","97,75,37,14,643"
"Nov 17, 2018","5,578.58","5,578.58","5,519.56","5,554.33","4,30,31,50,000","96,54,20,98,114"
"Nov 16, 2018","5,645.32","5,657.02","5,498.94","5,575.55","5,27,93,20,000","96,90,08,28,780"
"Nov 15, 2018","5,736.15","5,774.82","5,358.38","5,648.03","7,03,21,40,000","98,15,16,06,541"
"Nov 14, 2018","6,351.24","6,371.55","5,544.09","5,738.35","7,39,89,40,000","99,71,20,77,259"
"Nov 13, 2018","6,373.19","6,395.27","6,342.67","6,359.49","4,50,38,00,000","1,10,49,44,66,204"
"Nov 12, 2018","6,411.76","6,434.21","6,360.47","6,371.27","4,29,57,70,000","1,10,68,96,66,528"
"Nov 11, 2018","6,413.63","6,423.25","6,350.17","6,411.27","3,93,90,60,000","1,11,37,34,53,740"
"Nov 10, 2018","6,386.13","6,437.28","6,385.31","6,409.22","3,70,53,20,000","1,11,32,61,45,314"
"Nov 9, 2018","6,442.60","6,456.46","6,373.37","6,385.62","4,34,68,20,000","1,10,90,57,67,441"
"Nov 8, 2018","6,522.27","6,536.92","6,438.53","6,453.72","4,66,52,60,000","1,12,07,83,67,037"
"Nov 7, 2018","6,468.50","6,552.16","6,468.31","6,530.14","4,94,12,60,000","1,13,39,56,32,955"
"Nov 6, 2018","6,433.38","6,463.55","6,408.16","6,461.01","4,70,00,40,000","1,12,09,56,03,776"
"Nov 5, 2018","6,363.62","6,480.59","6,363.62","6,419.66","4,17,48,00,000","1,11,45,62,11,022"
"Nov 4, 2018","6,365.47","6,388.63","6,294.57","6,376.13","4,39,00,20,000","1,10,68,92,15,104"
"Nov 3, 2018","6,387.24","6,400.07","6,342.37","6,361.26","3,65,86,40,000","1,10,42,12,12,888"
"Nov 2, 2018","6,378.92","6,396.86","6,327.38","6,388.44","4,23,48,70,000","1,10,88,02,36,966"
"Nov 1, 2018","6,318.14","6,547.14","6,311.83","6,377.78","3,78,94,00,000","1,10,68,38,20,788"
"Oct 31, 2018","6,336.99","6,349.16","6,316.88","6,317.61","4,19,12,40,000","1,09,62,71,17,226"
"Oct 30, 2018","6,337.04","6,364.99","6,310.14","6,334.27","3,78,11,00,000","1,09,90,35,43,419"
"Oct 29, 2018","6,492.35","6,503.60","6,306.99","6,332.63","4,19,99,10,000","1,09,86,28,98,081"
"Oct 28, 2018","6,482.66","6,502.28","6,447.91","6,486.39","3,44,51,90,000","1,12,51,84,34,372"
"Oct 27, 2018","6,480.84","6,507.41","6,453.53","6,480.38","3,39,32,50,000","1,12,40,30,01,148"
"Oct 26, 2018","6,468.44","6,498.29","6,449.61","6,474.75","3,30,60,50,000","1,12,29,43,41,019"
"Oct 25, 2018","6,484.65","6,504.65","6,447.03","6,476.29","3,23,05,50,000","1,12,30,95,54,478"
"Oct 24, 2018","6,478.89","6,521.99","6,468.86","6,495.84","3,42,46,70,000","1,12,63,72,93,966"
"Oct 23, 2018","6,472.36","6,506.01","6,451.27","6,475.74","3,71,61,50,000","1,12,27,97,79,884"
"Oct 22, 2018","6,486.05","6,543.80","6,462.98","6,487.16","3,67,28,60,000","1,12,46,52,13,723"
"Oct 21, 2018","6,490.09","6,556.38","6,476.00","6,482.35","3,25,36,10,000","1,12,36,91,06,369"
"Oct 20, 2018","6,460.92","6,497.72","6,449.00","6,489.19","3,37,91,30,000","1,12,47,65,59,221"
"Oct 19, 2018","6,478.07","6,493.68","6,445.31","6,465.41","3,57,88,70,000","1,12,05,29,90,522"
"Oct 18, 2018","6,542.33","6,567.54","6,450.04","6,476.71","3,92,40,80,000","1,12,23,72,52,159"
"Oct 17, 2018","6,590.52","6,601.21","6,517.45","6,544.43","4,08,84,20,000","1,13,39,93,43,801"
"Oct 16, 2018","6,601.41","6,673.59","6,571.37","6,596.11","4,07,48,00,000","1,14,28,37,07,152"
"Oct 15, 2018","6,292.64","6,965.06","6,258.68","6,596.54","7,37,07,70,000","1,14,28,00,22,340"
"Oct 14, 2018","6,288.49","6,363.21","6,280.15","6,290.93","3,08,53,20,000","1,08,97,25,90,373"
"Oct 13, 2018","6,278.08","6,308.51","6,259.81","6,285.99","3,06,40,30,000","1,08,87,81,36,724"
"Oct 12, 2018","6,239.25","6,328.50","6,236.47","6,274.58","3,78,35,00,000","1,08,66,95,26,315"
"Oct 11, 2018","6,586.74","6,586.74","6,243.74","6,256.24","5,18,16,40,000","1,08,34,15,72,839"
"Oct 10, 2018","6,640.29","6,640.29","6,538.96","6,585.53","3,78,76,50,000","1,14,03,08,35,912"
"Oct 9, 2018","6,653.08","6,661.41","6,606.94","6,642.64","3,58,08,10,000","1,15,00,77,59,484"
"Oct 8, 2018","6,600.19","6,675.06","6,576.04","6,652.23","3,97,94,60,000","1,15,16,29,06,843"
"Oct 7, 2018","6,590.68","6,641.49","6,557.04","6,602.95","3,30,66,30,000","1,14,29,88,80,311"
"Oct 6, 2018","6,622.45","6,628.54","6,577.80","6,588.31","3,25,97,40,000","1,14,03,35,98,927"
"Oct 5, 2018","6,574.15","6,623.62","6,557.41","6,622.48","3,67,15,00,000","1,14,61,47,64,674"
"Oct 4, 2018","6,497.91","6,603.31","6,497.91","6,576.69","3,83,84,10,000","1,13,81,13,43,543"
"Oct 3, 2018","6,553.86","6,571.46","6,454.03","6,502.59","3,88,73,10,000","1,12,51,69,93,837"
"Oct 2, 2018","6,593.24","6,611.84","6,537.90","6,556.10","3,97,92,60,000","1,13,43,10,19,760"
"Oct 1, 2018","6,619.85","6,653.30","6,549.08","6,589.62","4,00,09,70,000","1,13,99,98,46,113"
"Sep 30, 2018","6,604.71","6,643.78","6,566.54","6,625.56","4,00,22,80,000","1,14,60,85,19,470"
"Sep 29, 2018","6,643.10","6,643.10","6,511.65","6,601.96","4,36,36,90,000","1,14,18,68,39,964"
"Sep 28, 2018","6,678.75","6,785.03","6,598.32","6,644.13","5,01,44,30,000","1,14,90,35,84,220"
"Sep 27, 2018","6,495.29","6,712.10","6,464.95","6,676.75","4,60,68,10,000","1,15,45,48,61,756"
"Sep 26, 2018","6,452.79","6,585.91","6,397.89","6,495.00","4,43,73,00,000","1,12,30,03,36,125"
"Sep 25, 2018","6,603.64","6,603.64","6,381.86","6,446.47","4,72,61,80,000","1,11,45,00,35,114"
"Sep 24, 2018","6,704.77","6,713.56","6,580.90","6,595.41","4,17,73,10,000","1,14,01,10,60,309"
"Sep 23, 2018","6,715.32","6,766.15","6,679.42","6,710.63","4,19,75,00,000","1,15,99,03,87,532"
"Sep 22, 2018","6,735.05","6,814.56","6,616.80","6,721.98","4,50,96,60,000","1,16,17,38,76,360"
"Sep 21, 2018","6,513.87","6,794.33","6,496.36","6,734.95","6,53,19,40,000","1,16,38,50,68,032"
"Sep 20, 2018","6,398.85","6,529.26","6,395.95","6,519.67","4,34,81,10,000","1,12,65,31,30,183"
"Sep 19, 2018","6,371.85","6,448.46","6,208.34","6,398.54","4,43,13,40,000","1,10,54,77,35,544"
"Sep 18, 2018","6,280.91","6,384.18","6,265.71","6,371.30","4,18,00,90,000","1,10,06,46,85,348"
"Sep 17, 2018","6,514.06","6,540.21","6,257.52","6,281.20","3,91,07,80,000","1,08,49,71,27,334"
"Sep 16, 2018","6,536.68","6,544.33","6,460.10","6,517.18","3,27,37,30,000","1,12,56,23,67,224"
"Sep 15, 2018","6,509.40","6,561.72","6,493.55","6,543.20","3,21,63,00,000","1,13,00,03,24,618"
"Sep 14, 2018","6,515.41","6,596.10","6,456.17","6,512.71","4,07,62,20,000","1,12,46,24,53,186"
"Sep 13, 2018","6,354.24","6,535.41","6,354.24","6,517.31","4,21,09,10,000","1,12,53,09,70,182"
"Sep 12, 2018","6,317.01","6,363.87","6,265.09","6,351.80","4,06,42,30,000","1,09,66,15,21,297"
"Sep 11, 2018","6,331.88","6,398.92","6,260.21","6,321.20","3,84,99,10,000","1,09,11,99,48,884"
"Sep 10, 2018","6,301.57","6,374.98","6,292.76","6,329.70","3,71,41,00,000","1,09,25,56,03,474"
"Sep 9, 2018","6,223.38","6,446.26","6,201.22","6,300.86","3,67,18,90,000","1,08,74,70,90,915"
"Sep 8, 2018","6,460.17","6,534.25","6,197.52","6,225.98","3,83,50,60,000","1,07,44,21,22,871"
"Sep 7, 2018","6,528.92","6,555.29","6,396.87","6,467.07","4,26,46,80,000","1,11,59,04,24,587"
"Sep 6, 2018","6,755.14","6,755.14","6,404.72","6,529.17","5,52,34,70,000","1,12,64,95,65,532"
"Sep 5, 2018","7,361.46","7,388.43","6,792.83","6,792.83","5,80,04,60,000","1,17,18,56,57,641"
"Sep 4, 2018","7,263.00","7,388.26","7,255.44","7,361.66","4,27,36,40,000","1,26,98,68,82,925"
"Sep 3, 2018","7,279.03","7,317.94","7,208.15","7,260.06","4,08,77,60,000","1,25,22,27,85,390"
"Sep 2, 2018","7,189.58","7,306.31","7,132.16","7,272.72","4,32,95,40,000","1,25,42,77,80,027"
"Sep 1, 2018","7,044.81","7,242.29","7,038.05","7,193.25","4,11,60,50,000","1,24,04,46,25,438"
"Aug 31, 2018","6,973.97","7,057.17","6,920.16","7,037.58","4,49,56,50,000","1,21,34,66,13,238"
"Aug 30, 2018","7,043.76","7,072.69","6,834.69","6,978.23","4,46,32,50,000","1,20,30,98,28,156"
"Aug 29, 2018","7,091.71","7,113.30","6,970.82","7,047.16","4,14,58,80,000","1,21,48,46,66,374"
"Aug 28, 2018","6,891.08","7,109.56","6,882.34","7,096.28","4,65,99,40,000","1,22,31,91,95,736"
"Aug 27, 2018","6,710.80","6,884.64","6,689.71","6,884.64","4,01,90,00,000","1,18,65,78,85,712"
"Aug 26, 2018","6,754.64","6,774.75","6,620.75","6,707.26","3,29,55,00,000","1,15,58,52,05,491"
"Aug 25, 2018","6,719.95","6,789.63","6,700.96","6,763.19","3,31,26,00,000","1,16,53,44,97,933"
"Aug 24, 2018","6,551.52","6,719.96","6,498.64","6,719.96","4,09,78,20,000","1,15,77,83,58,839"
"Aug 23, 2018","6,371.34","6,546.54","6,371.34","6,534.88","3,42,61,80,000","1,12,57,74,36,411"
"Aug 22, 2018","6,486.25","6,816.79","6,310.11","6,376.71","4,66,81,10,000","1,09,84,09,02,181"
"Aug 21, 2018","6,301.07","6,500.87","6,298.24","6,488.76","3,37,71,80,000","1,11,75,81,00,192"
"Aug 20, 2018","6,500.51","6,536.92","6,297.93","6,308.53","3,66,51,00,000","1,08,64,21,91,682"
"Aug 19, 2018","6,422.57","6,537.98","6,361.55","6,506.07","3,31,11,70,000","1,12,03,18,38,393"
"Aug 18, 2018","6,583.43","6,617.35","6,353.73","6,423.76","3,98,45,20,000","1,10,60,30,14,928"
"Aug 17, 2018","6,340.91","6,582.50","6,324.97","6,580.63","4,99,29,90,000","1,13,29,07,24,406"
"Aug 16, 2018","6,294.23","6,473.50","6,276.41","6,334.73","4,32,84,20,000","1,09,04,52,50,379"
"Aug 15, 2018","6,221.42","6,588.49","6,221.42","6,308.52","4,89,54,50,000","1,08,58,17,73,101"
"Aug 14, 2018","6,287.66","6,287.94","5,971.05","6,199.71","5,30,17,00,000","1,06,69,63,89,129"
"Aug 13, 2018","6,341.36","6,537.05","6,225.72","6,297.57","4,08,39,80,000","1,08,36,96,86,635"
"Aug 12, 2018","6,283.65","6,409.85","6,237.50","6,322.69","5,66,52,50,000","1,08,79,02,59,014"
"Aug 11, 2018","6,185.79","6,455.74","6,109.03","6,295.73","4,04,78,50,000","1,08,31,42,57,212"
"Aug 10, 2018","6,571.42","6,591.26","6,124.52","6,184.71","4,52,86,80,000","1,06,39,09,27,598"
"Aug 9, 2018","6,305.56","6,625.73","6,249.07","6,568.23","4,26,70,40,000","1,12,97,39,63,230"
"Aug 8, 2018","6,746.85","6,746.85","6,226.22","6,305.80","5,06,44,30,000","1,08,44,84,09,560"
"Aug 7, 2018","6,958.32","7,146.56","6,748.24","6,753.12","4,68,28,00,000","1,16,12,83,39,800"
"Aug 6, 2018","7,062.94","7,166.55","6,890.54","6,951.80","3,92,59,00,000","1,19,53,15,08,535"
"Aug 5, 2018","7,031.08","7,102.77","6,940.70","7,068.48","3,67,91,10,000","1,21,52,60,79,384"
"Aug 4, 2018","7,438.67","7,497.49","6,984.07","7,032.85","4,26,83,90,000","1,20,89,96,98,889"
"Aug 3, 2018","7,562.14","7,562.14","7,328.65","7,434.39","4,62,71,50,000","1,27,78,58,26,655"
"Aug 2, 2018","7,634.19","7,712.77","7,523.44","7,567.15","4,21,41,10,000","1,30,05,20,66,760"
"Aug 1, 2018","7,769.04","7,769.04","7,504.95","7,624.91","4,79,76,20,000","1,31,03,01,66,771"
"Jul 31, 2018","8,181.20","8,181.53","7,696.93","7,780.44","5,28,75,30,000","1,33,68,84,76,220"
"Jul 30, 2018","8,221.58","8,235.50","7,917.50","8,180.48","5,55,14,00,000","1,40,54,71,90,784"
"Jul 29, 2018","8,205.82","8,272.26","8,141.18","8,218.46","4,10,71,90,016","1,41,18,58,44,808"
"Jul 28, 2018","8,169.06","8,222.85","8,110.77","8,192.15","3,98,87,50,080","1,40,71,65,60,550"
"Jul 27, 2018","7,950.40","8,262.66","7,839.76","8,165.01","5,19,58,79,936","1,40,23,55,73,607"
"Jul 26, 2018","8,176.85","8,290.33","7,878.71","7,951.58","4,89,90,89,920","1,36,55,30,79,708"
"Jul 25, 2018","8,379.66","8,416.87","8,086.36","8,181.39","5,84,54,00,064","1,40,48,29,50,401"
"Jul 24, 2018","7,716.51","8,424.27","7,705.50","8,424.27","7,27,76,89,856","1,44,63,49,18,474"
"Jul 23, 2018","7,414.71","7,771.50","7,409.10","7,711.11","5,13,24,80,000","1,32,37,53,68,459"
"Jul 22, 2018","7,417.80","7,537.95","7,383.82","7,418.49","3,69,54,60,096","1,27,33,66,15,249"
"Jul 21, 2018","7,352.72","7,437.64","7,262.41","7,419.29","3,72,66,09,920","1,27,33,34,68,174"
"Jul 20, 2018","7,467.40","7,594.67","7,323.26","7,354.13","4,93,68,69,888","1,26,20,25,70,251"
"Jul 19, 2018","7,378.20","7,494.46","7,295.46","7,466.86","5,11,16,29,824","1,28,12,27,30,711"
"Jul 18, 2018","7,315.32","7,534.99","7,280.47","7,370.78","6,10,34,10,176","1,26,45,81,65,406"
"Jul 17, 2018","6,739.65","7,387.24","6,684.17","7,321.04","5,96,19,50,208","1,25,58,89,63,706"
"Jul 16, 2018","6,357.01","6,741.75","6,357.01","6,741.75","4,72,57,99,936","1,15,63,82,03,962"
"Jul 15, 2018","6,272.70","6,403.46","6,256.51","6,359.64","3,28,54,59,968","1,09,07,45,79,938"
"Jul 14, 2018","6,247.50","6,298.19","6,212.22","6,276.12","2,92,36,70,016","1,07,63,14,53,835"
"Jul 13, 2018","6,235.03","6,310.55","6,192.24","6,238.05","3,80,54,00,064","1,06,96,84,40,793"
"Jul 12, 2018","6,396.78","6,397.10","6,136.42","6,228.81","3,77,01,70,112","1,06,79,88,64,820"
"Jul 11, 2018","6,330.77","6,444.96","6,330.47","6,394.71","3,64,48,59,904","1,09,63,18,67,446"
"Jul 10, 2018","6,739.21","6,767.74","6,320.72","6,329.95","4,05,24,30,080","1,08,51,10,09,626"
"Jul 9, 2018","6,775.08","6,838.68","6,724.34","6,741.75","3,71,81,29,920","1,15,55,78,89,495"
"Jul 8, 2018","6,857.80","6,885.91","6,747.98","6,773.88","3,38,62,10,048","1,16,09,70,21,279"
"Jul 7, 2018","6,668.71","6,863.99","6,579.24","6,856.93","3,96,10,80,064","1,17,50,66,06,000"
"Jul 6, 2018","6,638.69","6,700.94","6,533.55","6,673.50","4,31,39,59,936","1,14,35,05,02,582"
"Jul 5, 2018","6,599.71","6,749.54","6,546.65","6,639.14","4,99,92,40,192","1,13,74,83,85,620"
"Jul 4, 2018","6,550.87","6,771.92","6,450.46","6,597.55","4,17,66,89,920","1,13,02,45,22,547"
"Jul 3, 2018","6,596.66","6,671.37","6,447.75","6,529.59","4,67,23,09,760","1,11,84,94,28,104"
"Jul 2, 2018","6,380.38","6,683.86","6,305.70","6,614.18","4,39,69,30,048","1,13,28,88,32,522"
"Jul 1, 2018","6,411.68","6,432.85","6,289.29","6,385.82","4,78,82,59,840","1,09,36,60,24,632"
"Jun 30, 2018","6,214.22","6,465.51","6,214.22","6,404.00","4,54,38,60,224","1,09,66,56,18,200"
"Jun 29, 2018","5,898.13","6,261.66","5,835.75","6,218.30","3,96,62,30,016","1,06,47,47,07,240"
"Jun 28, 2018","6,153.16","6,170.41","5,873.05","5,903.44","3,46,78,00,064","1,01,07,23,53,482"
