Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 27, 2018",131.92,132.68,115.65,116.58,"2,61,28,04,378","12,12,94,93,222"
"Dec 26, 2018",129.89,136.68,126.29,131.87,"2,72,04,69,126","13,71,78,58,346"
"Dec 25, 2018",141,141,125.11,129.84,"3,29,82,80,609","13,50,50,89,290"
"Dec 24, 2018",130.64,157.67,130.64,140.24,"4,37,03,43,387","14,58,34,57,939"
"Dec 23, 2018",117.27,133.08,117.27,130.77,"3,57,97,15,061","13,59,58,87,732"
"Dec 22, 2018",109.46,116.76,107.5,116.76,"2,33,87,72,939","12,13,74,81,655"
"Dec 21, 2018",115.84,119.09,107.58,109.5,"2,63,25,39,990","11,38,03,57,569"
"Dec 20, 2018",101.09,117.17,100.64,116.22,"3,06,38,42,618","12,07,66,74,310"
"Dec 19, 2018",101.68,108.55,100.69,101.27,"2,45,64,82,115","10,52,14,16,481"
"Dec 18, 2018",95.11,101.32,92.97,101.11,"2,27,75,14,076","10,50,32,95,749"
"Dec 17, 2018",85.38,96.81,85.38,95.13,"2,10,14,53,024","9,88,04,56,239"
"Dec 16, 2018",84.47,87.57,84.47,85.26,"1,56,58,17,037","8,85,35,67,311"
"Dec 15, 2018",84.28,85.34,82.83,84.44,"1,49,61,76,898","8,76,66,38,124"
"Dec 14, 2018",86.63,87.14,83.23,84.31,"1,65,14,91,877","8,75,12,09,554"
"Dec 13, 2018",90.66,91.11,85.52,86.54,"1,75,44,75,622","8,98,11,08,543"
"Dec 12, 2018",88.61,92.24,88.26,90.59,"1,53,30,50,103","9,40,00,44,026"
"Dec 11, 2018",91.58,92.78,87.69,88.95,"1,70,74,97,898","9,22,73,01,064"
"Dec 10, 2018",94.99,96.26,90.65,91.69,"1,75,64,37,577","9,50,98,16,315"
"Dec 09, 2018",92.04,98.9,91.03,95.14,"1,87,55,67,180","9,86,64,14,732"
"Dec 08, 2018",93.41,97.06,86.83,92.16,"1,85,57,59,401","9,55,53,27,946"
"Dec 07, 2018",91.65,96.09,83.47,93.29,"2,55,43,04,530","9,67,11,77,427"
"Dec 06, 2018",102.45,104.1,91.76,91.76,"2,31,07,16,932","9,51,04,17,097"
"Dec 05, 2018",110.34,110.6,102.48,102.48,"1,99,01,57,607","10,61,88,84,099"
"Dec 04, 2018",108.8,113.14,107.4,110.21,"1,74,81,16,495","11,41,86,17,063"
"Dec 03, 2018",116.38,116.62,107.42,108.93,"1,77,27,56,193","11,28,29,11,404"
"Dec 02, 2018",118.27,120.56,116.09,116.39,"1,85,61,99,149","12,05,37,70,487"
"Dec 01, 2018",113.4,120.84,111.62,118.64,"2,13,14,75,768","12,28,41,17,522"
"Nov 30, 2018",117.73,119.42,111.74,113.17,"2,02,07,48,396","11,71,60,96,076"
"Nov 29, 2018",122.72,123.23,115.3,117.54,"2,19,60,99,151","12,16,62,85,642"
"Nov 28, 2018",110.2,126.05,110.2,122.44,"2,67,34,70,000","12,67,04,91,119"
"Nov 27, 2018",107.91,111.84,102.45,110.01,"2,32,00,10,000","11,38,22,16,773"
"Nov 26, 2018",116.34,118.2,104.89,108.34,"2,13,94,90,000","11,20,67,75,318"
"Nov 25, 2018",113.13,118.88,101.77,116.45,"2,46,67,50,000","12,04,39,00,588"
"Nov 24, 2018",123.3,126.79,110.83,113.49,"1,80,09,60,000","11,73,59,01,799"
"Nov 23, 2018",126.42,127.03,119.56,123.3,"1,99,80,10,000","12,74,70,16,419"
"Nov 22, 2018",136.81,137.74,126.71,126.71,"1,79,21,50,000","13,09,70,09,562"
"Nov 21, 2018",131.14,138.89,125.76,136.7,"2,68,59,30,000","14,12,74,20,909"
"Nov 20, 2018",148.81,151.25,126.36,130.34,"3,13,44,10,000","13,46,73,03,239"
"Nov 19, 2018",177.18,177.18,147.85,149.18,"2,74,51,60,000","15,41,05,51,811"
"Nov 18, 2018",174.18,179.15,174.18,177.07,"1,81,09,20,000","18,28,84,11,984"
"Nov 17, 2018",175.36,175.85,172.87,174,"1,83,28,00,000","17,96,82,21,715"
"Nov 16, 2018",180.87,181.35,173.13,175.18,"2,01,53,30,000","18,08,61,56,169"
"Nov 15, 2018",181.9,184.25,170.19,180.81,"2,63,84,10,000","18,66,36,59,629"
"Nov 14, 2018",206.53,207.05,174.08,181.4,"2,59,53,30,000","18,72,10,32,761"
"Nov 13, 2018",210.15,210.52,206.14,206.83,"1,61,02,60,000","21,34,12,61,802"
"Nov 12, 2018",211.51,212.62,208.92,210.42,"1,45,23,80,000","21,70,76,37,540"
"Nov 11, 2018",212.48,213,208.87,211.34,"1,50,16,00,000","21,79,84,64,881"
"Nov 10, 2018",209.98,213.86,209.81,212.53,"1,37,77,60,000","21,91,71,95,708"
"Nov 09, 2018",211.99,213.32,209.52,210.07,"1,55,47,50,000","21,65,93,29,261"
"Nov 08, 2018",217.33,218.34,212.2,212.23,"1,76,90,80,000","21,87,74,24,057"
"Nov 07, 2018",218.9,221.65,216.8,217.18,"1,92,78,30,000","22,38,34,97,662"
"Nov 06, 2018",209.47,218.45,207.89,218.45,"1,85,69,40,000","22,44,56,90,692"
"Nov 05, 2018",207.1,210.82,206.57,209.09,"1,61,35,10,000","21,54,09,96,877"
"Nov 04, 2018",200.16,211.27,198.99,207.49,"1,74,93,00,000","21,37,14,16,840"
"Nov 03, 2018",200.74,200.74,199.53,200.19,"1,30,71,50,000","20,61,54,39,151"
"Nov 02, 2018",198.98,201.27,198.76,200.64,"1,45,18,70,000","20,65,76,29,735"
"Nov 01, 2018",197.54,203.75,197.33,198.87,"1,33,67,00,000","20,47,21,05,764"
"Oct 31, 2018",197.65,198.34,196.53,197.38,"1,44,23,80,000","20,31,46,28,127"
"Oct 30, 2018",197.2,198.12,196.35,197.56,"1,36,35,00,000","20,32,85,80,026"
"Oct 29, 2018",205.17,205.6,195.73,197.25,"1,51,72,30,000","20,29,28,11,278"
"Oct 28, 2018",204.51,205.92,203.52,205.37,"1,13,91,40,000","21,12,39,07,349"
"Oct 27, 2018",203.36,206.08,203.13,204.21,"1,08,48,10,000","21,00,08,52,987"
"Oct 26, 2018",202.34,204.78,201.55,203.33,"1,16,13,10,000","20,90,61,30,835"
"Oct 25, 2018",203.87,204.13,201.82,202.72,"1,10,29,00,000","20,83,92,59,066"
"Oct 24, 2018",204.13,205.58,203.35,203.85,"1,10,22,20,000","20,95,16,03,018"
"Oct 23, 2018",204.02,205.15,201.91,204.34,"1,23,74,90,000","20,99,71,81,867"
"Oct 22, 2018",205.17,206.93,203.38,204.04,"1,32,89,80,000","20,96,29,77,292"
"Oct 21, 2018",205.39,208.16,204.62,205.14,"1,19,03,00,000","21,07,16,30,786"
"Oct 20, 2018",203.52,206.22,203.09,205.43,"1,23,87,80,000","21,09,70,37,289"
"Oct 19, 2018",203.26,204.66,201.84,203.73,"1,26,44,80,000","20,91,79,73,393"
"Oct 18, 2018",207.4,208.47,201.74,203.35,"1,36,58,60,000","20,87,53,41,345"
"Oct 17, 2018",210.22,211.13,205.93,207.08,"1,44,41,30,000","21,25,41,17,736"
"Oct 16, 2018",209.63,212.17,207.98,210.12,"1,53,22,80,000","21,56,15,38,445"
"Oct 15, 2018",195.27,222.12,194.16,209.7,"2,86,58,30,000","21,51,45,74,462"
"Oct 14, 2018",199.69,201.83,195.24,195.72,"1,16,92,60,000","20,07,53,97,007"
"Oct 13, 2018",196.36,201.28,196.36,199.84,"1,16,76,10,000","20,49,45,29,773"
"Oct 12, 2018",188.71,199.4,188.71,196.73,"1,48,79,00,000","20,17,11,57,774"
"Oct 11, 2018",225.61,225.61,189.28,189.5,"2,16,76,20,000","19,42,61,81,717"
"Oct 10, 2018",227.62,227.71,224.5,225.77,"1,38,40,40,000","23,13,97,13,070"
"Oct 09, 2018",229.71,230.16,226.4,227.98,"1,40,51,30,000","23,36,18,91,401"
"Oct 08, 2018",226.51,230.77,224.56,229.26,"1,47,07,40,000","23,48,76,73,000"
"Oct 07, 2018",225.44,226.37,223,226.12,"1,47,04,80,000","23,16,17,67,973"
"Oct 06, 2018",227.55,227.93,224.25,225.12,"1,50,50,70,000","23,05,48,17,089"
"Oct 05, 2018",222.27,228.32,220.96,227.6,"1,54,73,30,000","23,30,42,34,601"
"Oct 04, 2018",220.45,226.15,220.09,222.22,"1,47,95,00,000","22,74,85,80,859"
"Oct 03, 2018",226.41,226.46,213.97,220.49,"1,68,39,30,000","22,56,70,89,086"
"Oct 02, 2018",231.1,231.17,225.84,227.18,"1,54,20,80,000","23,24,74,03,474"
"Oct 01, 2018",233.22,234.15,226.95,230.77,"1,59,75,00,000","23,60,97,28,018"
"Sep 30, 2018",231.33,236.99,228.45,232.85,"1,76,55,60,000","23,81,78,05,502"
"Sep 29, 2018",221.71,234.01,216.08,231.64,"2,20,87,20,000","23,68,89,83,896"
"Sep 28, 2018",229.04,231.75,218.67,222.4,"2,01,81,20,000","22,74,02,33,568"
"Sep 27, 2018",215.44,230.61,212.65,228.49,"2,03,03,20,000","23,35,84,64,739"
"Sep 26, 2018",218.65,221.44,209.11,215.85,"1,75,61,00,000","22,06,11,64,303"
"Sep 25, 2018",228.33,228.33,206.49,218.51,"2,12,03,60,000","22,32,83,27,983"
"Sep 24, 2018",244.84,245.11,227.49,228.73,"1,74,87,40,000","23,36,85,14,475"
"Sep 23, 2018",240.99,247.46,237.86,244.33,"1,69,34,70,000","24,95,73,39,670"
"Sep 22, 2018",247.34,251.2,233.81,240.48,"1,92,18,20,000","24,55,91,89,741"
"Sep 21, 2018",225.25,248.39,221.57,246.58,"2,83,62,00,000","25,17,75,61,991"
"Sep 20, 2018",210.29,224.82,207.79,224.59,"1,78,20,70,000","22,92,73,00,808"
"Sep 19, 2018",209.47,213.87,201.66,209.97,"1,73,33,30,000","21,43,03,23,331"
"Sep 18, 2018",197.1,213.36,195.93,209.98,"1,80,06,40,000","21,42,66,28,309"
"Sep 17, 2018",221.58,224.26,195.31,197.88,"2,01,99,10,000","20,18,79,02,505"
"Sep 16, 2018",222.8,222.8,211.12,220.59,"1,50,22,60,000","22,50,07,48,646"
"Sep 15, 2018",209.81,226.6,209.61,223.07,"1,67,04,90,000","22,74,96,47,321"
"Sep 14, 2018",212.67,222.79,204.87,211.75,"2,23,21,90,000","21,59,03,66,996"
"Sep 13, 2018",183.68,214,183.68,211.35,"2,33,07,20,000","21,54,57,75,837"
"Sep 12, 2018",185.42,185.59,170.26,183.33,"1,87,48,50,000","18,68,53,19,378"
"Sep 11, 2018",198.18,198.51,180.6,185.07,"1,56,89,00,000","18,85,83,81,966"
"Sep 10, 2018",197.85,201.88,189.58,197.08,"1,50,29,60,000","20,07,85,23,984"
"Sep 09, 2018",198.39,207.67,188.31,196.92,"1,58,59,80,000","20,05,87,08,800"
"Sep 08, 2018",217.91,220.37,193.26,197.95,"1,51,72,00,000","20,15,93,09,964"
"Sep 07, 2018",229.54,233.9,217.08,217.2,"1,67,82,60,000","22,11,55,22,904"
"Sep 06, 2018",231.65,231.76,218.12,230.22,"2,09,73,10,000","23,43,57,51,842"
"Sep 05, 2018",286.05,288.16,232.33,232.33,"2,39,03,90,000","23,64,63,71,777"
"Sep 04, 2018",289.3,291.58,284.26,285.72,"1,55,48,70,000","29,07,47,43,101"
"Sep 03, 2018",295.18,295.59,287.43,289.26,"1,39,44,90,000","29,42,86,16,901"
"Sep 02, 2018",295.45,298.69,290.93,294.37,"1,32,10,50,000","29,94,27,18,225"
"Sep 01, 2018",283.5,301.14,283.5,295.34,"1,54,66,30,000","30,03,53,27,410"
"Aug 31, 2018",284.12,284.55,278.51,283,"1,41,19,10,000","28,77,49,22,508"
"Aug 30, 2018",289.75,291.24,275.21,284.11,"1,51,31,00,000","28,88,10,58,148"
"Aug 29, 2018",296.16,297.07,287.29,289.31,"1,47,44,60,000","29,40,44,59,725"
"Aug 28, 2018",286.65,297.4,283.57,296.5,"1,51,33,50,000","30,12,89,02,937"
"Aug 27, 2018",275.35,285.6,273.65,285.6,"1,40,67,90,000","29,01,58,74,948"
"Aug 26, 2018",279.53,279.53,272.44,275.2,"1,20,66,50,000","27,95,30,28,997"
"Aug 25, 2018",283.28,283.52,278.47,279.65,"1,20,83,60,000","28,39,92,12,923"
"Aug 24, 2018",278.11,283.3,273.86,282.97,"1,45,01,70,000","28,73,07,05,349"
"Aug 23, 2018",271.75,279.55,271.09,277.1,"1,27,11,60,000","28,12,96,62,664"
"Aug 22, 2018",281.97,297.49,265,271.34,"1,50,76,60,000","27,53,91,19,679"
"Aug 21, 2018",273.33,285.97,273.33,281.94,"1,16,41,20,000","28,60,95,31,323"
"Aug 20, 2018",301.38,304.37,273.51,274.32,"1,41,37,90,000","27,82,97,75,231"
"Aug 19, 2018",295.67,307.1,291.33,300.83,"1,44,79,10,000","30,51,40,25,774"
"Aug 18, 2018",316.79,320.45,286.55,295.81,"1,76,40,20,000","29,99,85,84,852"
"Aug 17, 2018",287.68,316.17,287.35,315.73,"1,99,54,60,000","32,01,19,21,283"
"Aug 16, 2018",282.74,298.48,280.93,288.05,"1,55,29,70,000","29,19,92,28,646"
"Aug 15, 2018",280.39,303.59,280.12,282.36,"1,87,81,50,000","28,61,74,73,116"
"Aug 14, 2018",286.37,286.37,254.65,278.93,"2,13,78,50,000","28,26,39,69,132"
"Aug 13, 2018",320.21,323.55,284.93,286.5,"1,75,11,90,000","29,02,44,90,503"
"Aug 12, 2018",320.82,328.59,318.6,319.57,"1,62,54,20,000","32,36,87,68,332"
"Aug 11, 2018",334.26,334.26,308.49,322.11,"1,79,03,70,000","32,61,96,81,420"
"Aug 10, 2018",365.78,367.05,329.59,334.18,"1,69,94,00,000","33,83,44,85,092"
"Aug 09, 2018",356.97,370.95,353.61,365.59,"1,61,66,10,000","37,00,73,91,031"
"Aug 08, 2018",379.89,380.67,353.73,356.61,"2,01,60,80,000","36,09,15,66,801"
"Aug 07, 2018",406.8,411.41,376.08,380.22,"1,82,83,50,000","38,47,24,20,233"
"Aug 06, 2018",410.57,414.54,403.32,406.66,"1,38,48,80,000","41,13,97,90,462"
"Aug 05, 2018",407.35,413.72,402.43,410.52,"1,39,68,20,000","41,52,17,15,110"
"Aug 04, 2018",418.24,420.19,403.78,407.25,"1,46,65,40,000","41,18,32,15,694"
"Aug 03, 2018",412.57,420.55,399.91,418.26,"1,72,23,40,000","42,28,79,77,978"
"Aug 02, 2018",420.81,425.03,410.31,412.62,"1,56,93,00,000","41,70,91,83,608"
"Aug 01, 2018",433.87,435.46,410.46,420.75,"1,88,80,60,000","42,52,19,37,218"
"Jul 31, 2018",457.25,457.25,430.44,433.87,"1,82,06,80,000","43,83,90,34,237"
"Jul 30, 2018",466.83,467.95,448.64,457.08,"2,14,15,90,000","46,17,52,17,427"
"Jul 29, 2018",466.92,470.36,462.71,466.67,"1,63,19,10,016","47,13,38,81,666"
"Jul 28, 2018",469.68,471.59,462.99,466.9,"1,53,18,90,048","47,14,78,53,886"
"Jul 27, 2018",464.01,473.22,458.29,469.67,"1,73,42,59,968","47,41,77,55,376"
"Jul 26, 2018",472.33,483.7,461.42,464.04,"1,62,15,60,064","46,83,99,32,193"
"Jul 25, 2018",479.91,482.87,466.47,472.49,"1,93,07,80,032","47,68,38,30,874"
"Jul 24, 2018",451.14,481.14,450.57,479.37,"2,28,75,20,000","48,36,82,09,917"
"Jul 23, 2018",459.44,469.77,449.73,450.85,"1,59,69,99,936","45,48,13,01,491"
"Jul 22, 2018",462.44,470.9,458.12,459.66,"1,33,85,89,952","46,36,00,29,757"
"Jul 21, 2018",450.68,468.08,445.78,462.44,"1,50,43,10,016","46,63,07,20,739"
"Jul 20, 2018",469.31,469.31,443.69,450.7,"1,82,13,50,016","45,43,78,19,522"
"Jul 19, 2018",480.63,483.24,465.14,469.62,"2,06,87,39,968","47,33,58,99,963"
"Jul 18, 2018",500.84,513.43,474.36,480.51,"2,37,15,59,936","48,42,41,55,624"
"Jul 17, 2018",480.08,508.78,468.92,501,"2,28,81,00,096","50,47,87,66,285"
"Jul 16, 2018",450.42,480.66,446.8,480.66,"1,85,86,80,064","48,41,90,26,521"
"Jul 15, 2018",435.88,454,433.92,449.85,"1,35,01,60,000","45,30,64,14,380"
"Jul 14, 2018",434.51,439.43,431.47,436.09,"1,23,58,20,032","43,91,11,93,561"
"Jul 13, 2018",430.74,442.36,430.74,434.03,"1,48,96,70,016","43,69,49,88,769"
"Jul 12, 2018",446.5,446.5,422.81,430.07,"1,49,54,40,000","43,28,82,94,177"
"Jul 11, 2018",434.52,447.32,429.51,446.52,"1,42,24,70,016","44,93,42,71,235"
"Jul 10, 2018",476.16,478.32,433.96,434.42,"1,78,90,69,952","43,70,82,41,775"
"Jul 09, 2018",488.88,490.85,475.17,476.68,"1,53,37,99,936","47,95,02,12,027"
"Jul 08, 2018",492.07,503.2,488.42,489.12,"1,34,45,60,000","49,19,11,61,178"
"Jul 07, 2018",474.06,491.66,466.84,491.66,"1,35,83,60,064","49,43,66,74,025"
"Jul 06, 2018",474.36,479.65,457.61,474.01,"1,62,76,09,984","47,65,24,24,064"
"Jul 05, 2018",467.29,483.23,464.63,474.41,"1,82,86,10,048","47,68,29,68,020"
"Jul 04, 2018",464.15,481.44,455.18,467.32,"1,54,97,69,984","46,96,03,91,871"
"Jul 03, 2018",475.39,483.85,462.58,464.2,"1,68,39,39,968","46,63,70,67,239"
"Jul 02, 2018",453.82,479.13,447.11,475.35,"1,62,57,89,952","47,74,77,43,959"
"Jul 01, 2018",455.24,457.14,446.39,453.92,"1,51,17,30,048","45,58,58,61,718"
"Jun 30, 2018",436.21,458.8,436.21,455.18,"1,47,59,39,968","45,70,33,02,056"
"Jun 29, 2018",422.59,441.79,407.95,436.01,"1,56,44,99,968","43,76,94,09,548"
"Jun 28, 2018",442.29,443.62,419.68,422.36,"1,36,07,90,016","42,39,11,25,054"
"Jun 27, 2018",432.24,444.24,424.84,442.36,"1,36,89,40,032","44,38,94,30,889"
"Jun 26, 2018",460.73,461.21,432.77,432.77,"1,35,65,60,000","43,41,78,98,248"
"Jun 25, 2018",455.94,470.34,448.9,460.31,"4,00,79,50,080","46,17,11,65,114"
"Jun 24, 2018",474.77,475.36,426.47,457.67,"2,49,05,79,968","45,89,71,56,207"
"Jun 23, 2018",466.27,479.13,462.39,474.52,"1,65,13,79,968","47,57,70,76,102"
"Jun 22, 2018",527.19,527.19,456.88,465.82,"2,22,60,30,080","46,69,48,59,628"
"Jun 21, 2018",536.45,543.72,524.26,527.37,"1,46,20,70,016","52,85,39,21,455"
"Jun 20, 2018",538.51,541.02,519.37,536.27,"1,59,62,90,048","53,73,50,32,875"
"Jun 19, 2018",519.02,542.35,516.31,537.96,"1,72,65,69,984","53,89,31,91,559"
"Jun 18, 2018",499.38,521.8,494.07,518.89,"1,51,38,69,952","51,97,25,19,171"
"Jun 17, 2018",499.46,507.64,498.65,500.45,"1,26,48,70,016","50,11,49,21,288"
"Jun 16, 2018",490.41,503.22,488.85,499.64,"1,31,41,09,952","50,02,40,18,701"
"Jun 15, 2018",520.48,521.3,487.47,491,"1,80,82,69,952","49,14,90,84,090"
"Jun 14, 2018",478.38,523.54,467.47,519.74,"2,45,86,50,112","52,01,50,66,663"
"Jun 13, 2018",498.02,501.9,459,477.49,"2,08,01,30,048","47,77,71,50,787"
"Jun 12, 2018",532.71,538.96,491.23,496.84,"1,93,27,60,064","49,70,29,85,162"
"Jun 11, 2018",524.86,536.86,515.27,533.28,"1,98,21,19,936","53,33,74,66,294"
"Jun 10, 2018",594.34,594.34,511.89,526.48,"2,23,48,80,000","52,64,58,85,461"
"Jun 09, 2018",600.91,608.58,597.56,597.56,"1,51,93,09,952","59,74,17,01,633"
"Jun 08, 2018",605.44,608.81,595.59,601.08,"1,63,77,79,968","60,08,06,08,858"
"Jun 07, 2018",607.69,616.14,601.69,605.19,"1,88,01,40,032","60,47,88,79,395"
"Jun 06, 2018",610.26,611.64,596.4,607.12,"1,75,65,30,048","60,65,98,42,641"
"Jun 05, 2018",593.41,611.33,580.98,609.3,"1,84,42,69,952","60,86,49,80,395"
"Jun 04, 2018",619.44,623.43,583.75,592.98,"1,90,34,30,016","59,22,28,73,880"
"Jun 03, 2018",591.26,624.51,591.26,618.33,"1,83,25,50,016","61,74,08,21,846"
"Jun 02, 2018",580.43,597.08,577.32,591.81,"1,88,03,90,016","59,08,08,80,117"
"Jun 01, 2018",578.67,589.09,567.66,580.04,"1,94,58,90,048","57,89,43,50,583"
"May 31, 2018",558.5,585.54,557.07,577.65,"1,98,50,40,000","57,64,31,38,807"
"May 30, 2018",566.83,583.14,545.43,559.59,"2,05,39,70,048","55,82,98,09,817"
"May 29, 2018",516.15,572.26,516.15,565.39,"2,33,08,20,096","56,39,65,87,656"
"May 28, 2018",573.04,576.05,512.55,516.04,"2,35,69,00,096","51,46,31,46,627"
"May 27, 2018",588.52,590.33,562.87,572.67,"1,78,87,90,016","57,09,90,72,056"
"May 26, 2018",587.43,606.17,583.51,587.28,"1,69,43,00,032","58,54,40,16,481"
"May 25, 2018",602.14,617.19,575.62,586.73,"2,11,09,19,936","58,47,74,40,268"
"May 24, 2018",584.54,610.82,557.21,601.76,"2,79,10,99,904","59,96,20,94,302"
"May 23, 2018",646.67,651.64,572.95,583.59,"2,99,54,29,888","58,13,96,66,822"
"May 22, 2018",700.18,700.98,644.03,647.74,"2,23,04,69,888","64,51,76,63,406"
"May 21, 2018",717.19,719.28,692.49,699.22,"2,00,51,70,048","69,63,10,32,596"
"May 20, 2018",697.92,723.75,692.67,715.37,"2,15,69,10,080","71,22,42,13,260"
"May 19, 2018",695.07,715.58,686.79,696.53,"2,02,15,49,952","69,33,41,47,807"
"May 18, 2018",672.1,695.03,663.81,694.37,"2,30,57,40,032","69,10,44,55,849"
"May 17, 2018",708.72,718.83,668.83,672.66,"2,35,06,19,904","66,92,99,38,612"
"May 16, 2018",708.09,710.2,682.54,707.05,"2,47,61,30,048","70,33,74,46,111"
"May 15, 2018",731.14,739.05,700.99,708.87,"2,52,30,69,952","70,50,41,10,201"
"May 14, 2018",732.73,742.17,695.79,730.55,"3,00,51,10,016","72,64,51,81,706"
"May 13, 2018",687.17,741.31,675.32,733.5,"2,36,25,00,096","72,92,32,78,119"
"May 12, 2018",679.88,691.41,644.07,686.05,"2,66,84,80,000","68,19,20,28,458"
"May 11, 2018",727.01,736.98,669.83,679.59,"3,29,00,80,000","67,53,57,02,572"
"May 10, 2018",752.58,766.75,726.66,727.28,"2,74,89,50,016","72,26,01,17,775"
"May 09, 2018",752.9,759.53,718.47,752.28,"2,87,78,70,080","74,72,84,39,730"
"May 08, 2018",755.01,774.25,728.13,752.86,"2,92,04,89,984","74,77,08,13,968"
"May 07, 2018",793.34,795.76,710.18,753.72,"4,31,61,20,064","74,84,16,55,792"
"May 06, 2018",816.09,835.06,764.88,792.31,"3,10,55,70,048","78,65,66,62,788"
"May 05, 2018",784.58,827.46,784.24,816.12,"3,03,50,40,000","81,00,34,46,783"
"May 04, 2018",776.78,803.75,762.63,785.62,"3,53,34,10,048","77,96,03,06,236"
"May 03, 2018",686.59,784.34,686.59,779.54,"4,21,09,39,904","77,34,08,39,220"
"May 02, 2018",674.08,688.84,667.42,687.15,"2,82,22,69,952","68,15,99,79,253"
"May 01, 2018",670.46,674.4,637.54,673.61,"2,67,89,60,128","66,80,32,33,984"
"Apr 30, 2018",689.76,694.44,666.12,669.92,"2,85,31,00,032","66,42,37,12,256"
"Apr 29, 2018",683.91,697.76,670.51,688.88,"2,74,05,59,872","68,28,91,53,706"
"Apr 28, 2018",644.65,691.44,644.65,683.68,"2,49,66,59,968","67,75,92,08,004"
"Apr 27, 2018",662.11,684.87,647.03,647.03,"2,59,81,29,920","64,11,41,05,428"
"Apr 26, 2018",618.08,663.18,604.01,662.81,"2,98,40,09,984","65,66,39,46,135"
"Apr 25, 2018",707.06,707.06,600.21,615.42,"4,21,61,40,032","60,95,59,66,711"
"Apr 24, 2018",643.4,708.88,643.4,708.16,"3,58,18,60,096","70,12,73,42,534"
"Apr 23, 2018",621.2,646.7,621.03,642.55,"2,38,68,30,080","63,61,70,20,167"
"Apr 22, 2018",606.12,640.77,593.87,621.86,"2,42,62,69,952","61,55,60,34,015"
"Apr 21, 2018",616,621.89,578.55,605.4,"2,61,24,60,032","59,91,38,32,194"
"Apr 20, 2018",567.99,618.72,560.28,615.72,"2,84,94,69,952","60,92,28,18,296"
"Apr 19, 2018",524.04,567.89,523.26,567.89,"2,25,68,69,888","56,17,87,72,001"
"Apr 18, 2018",503.31,525.09,503.05,524.79,"1,76,29,40,032","51,90,42,27,886"
"Apr 17, 2018",511.14,518.03,502.56,502.89,"1,76,03,59,936","49,72,85,19,115"
"Apr 16, 2018",532.07,534.2,500.25,511.15,"1,75,89,79,968","50,53,41,85,799"
"Apr 15, 2018",502.88,531.7,502.88,531.7,"1,72,60,89,984","52,55,54,19,462"
"Apr 14, 2018",492.58,512.02,488.28,501.48,"1,51,90,79,936","49,55,77,25,333"
"Apr 13, 2018",493.16,526.47,482.66,492.73,"2,41,92,49,920","48,68,36,60,481"
"Apr 12, 2018",430.16,493.06,417.41,492.94,"2,51,93,60,000","48,69,38,44,481"
"Apr 11, 2018",415.02,430.54,412.47,430.54,"1,43,90,40,000","42,52,10,44,920"
"Apr 10, 2018",399.41,415.89,393.88,414.24,"1,19,60,00,000","40,90,31,30,396"
"Apr 09, 2018",400.86,429.25,390.61,398.53,"1,47,83,90,016","39,34,30,18,191"
"Apr 08, 2018",385.74,402.59,385.6,400.51,"94,84,88,000","39,53,05,60,784"
"Apr 07, 2018",370.38,393.06,369.94,385.31,"95,14,75,008","38,02,30,57,371"
"Apr 06, 2018",382.73,385.2,366.91,370.29,"96,71,05,984","36,53,24,78,896"
"Apr 05, 2018",379.95,387.72,369.82,383.23,"1,21,06,80,064","37,80,20,08,408"
"Apr 04, 2018",416.48,417.47,375.31,380.54,"1,28,77,30,048","37,52,89,33,631"
"Apr 03, 2018",387.31,418.97,383.53,416.89,"1,36,33,99,936","41,10,52,80,498"
"Apr 02, 2018",379.7,395.17,377.59,386.42,"1,10,22,59,968","38,09,32,77,842"
"Apr 01, 2018",397.25,400.53,363.8,379.61,"1,25,69,30,048","37,41,34,07,420"
"Mar 31, 2018",395,418.47,392.95,396.46,"1,32,39,20,000","39,06,60,85,342"
"Mar 30, 2018",385.9,409.93,368.63,394.64,"1,87,81,30,048","38,87,94,65,944"
"Mar 29, 2018",448.08,450.81,385.81,385.97,"1,97,02,30,016","38,01,67,27,209"
"Mar 28, 2018",450.29,466.21,444.86,446.28,"1,51,41,79,968","43,94,80,72,321"
"Mar 27, 2018",489.59,491.46,449.97,450.12,"1,61,79,39,968","44,31,67,74,118"
"Mar 26, 2018",524.29,526.38,470.44,489.95,"1,63,88,80,000","48,22,88,42,327"
"Mar 25, 2018",522.7,535.82,515.66,524.29,"1,15,11,70,048","51,59,80,47,955"
