StationId,PM2.5,PM10,NO,NO2,NOx,SO2
DL037,272.0,416.46,20.29,25.2,29.94,11.86
DL037,340.54,529.23,34.42,27.82,42.86,13.23
DL037,336.85,495.41,11.67,23.44,21.98,9.62
DL037,103.66,130.35,1.7,13.28,8.45,4.58
DL037,90.09,142.76,4.75,15.19,11.97,6.41
DL037,104.57,162.11,4.21,14.18,10.97,7.72
DL037,104.56,145.79,1.7,10.52,6.99,4.94
DL037,101.27,145.84,2.68,9.0,6.98,6.8
DL037,176.7,245.73,4.52,14.23,11.26,12.66
DL037,300.98,438.7,14.41,18.72,21.71,7.11
DL037,441.58,609.44,16.2,23.16,25.53,14.33
DL037,311.98,420.58,10.07,16.72,17.1,11.67
DL037,157.04,217.38,5.47,7.05,8.22,5.15
DL037,189.5,258.38,7.53,8.33,10.58,8.2
DL037,299.33,457.04,10.75,13.05,15.71,10.66
DL037,176.98,267.08,7.64,6.71,9.8,5.76
DL037,217.64,313.95,6.82,8.71,10.21,7.25
DL037,301.16,439.67,7.51,11.21,12.09,11.02
DL037,304.07,479.67,14.42,11.06,17.64,11.49
DL037,340.66,511.91,8.78,12.8,13.97,12.6
DL037,358.27,522.47,15.18,12.06,18.81,8.38
DL037,250.05,319.33,30.53,9.68,30.04,17.3
DL037,352.3,449.61,46.8,15.23,46.26,21.04
DL037,325.98,427.02,45.31,15.95,45.43,17.83
DL037,316.14,407.37,49.05,13.29,47.06,17.41
DL037,270.47,391.54,31.88,18.23,35.69,14.31
DL037,205.31,290.9,7.66,15.44,14.46,12.59
DL037,183.83,272.58,12.58,16.59,19.08,14.12
DL037,148.48,214.23,9.52,12.94,14.66,34.86
DL037,146.29,169.5,9.62,9.5,12.9,9.83
DL037,98.83,138.96,6.04,6.49,8.38,8.83
DL037,149.15,231.94,13.03,14.92,18.56,10.01
DL037,161.83,263.88,14.79,16.77,20.97,12.92
DL037,248.58,386.71,27.63,20.1,33.22,14.09
DL037,260.65,377.58,30.68,27.1,39.42,14.15
DL037,163.31,215.96,19.94,55.41,45.72,13.03
DL037,125.69,191.83,26.43,106.45,78.16,18.84
DL037,179.19,232.85,35.98,77.31,70.44,17.15
DL037,109.33,148.98,17.55,41.86,36.58,12.74
DL037,151.38,223.15,23.31,52.61,46.99,13.64
DL037,157.42,222.17,13.48,46.57,35.75,13.39
DL037,178.21,269.4,29.46,52.83,52.11,11.68
DL037,246.58,392.73,76.72,59.8,94.37,15.92
DL037,243.33,342.62,45.19,57.0,67.17,11.47
DL037,80.44,164.4,6.77,42.06,27.9,11.91
DL037,92.56,181.71,8.19,55.68,36.3,13.61
DL037,162.92,266.21,37.21,79.02,72.37,15.3
DL037,271.92,383.58,56.28,63.88,79.87,13.53
DL037,255.69,393.6,144.99,85.48,163.67,17.7
DL037,114.31,155.76,11.59,50.1,36.1,16.67
DL037,93.22,143.07,19.25,48.65,41.5,14.26
DL037,90.92,158.17,10.21,45.68,32.62,18.44
DL037,99.98,168.77,11.86,52.9,37.8,14.0
DL037,154.08,233.31,23.91,58.93,50.84,14.14
DL037,124.94,194.21,11.65,48.89,35.5,11.06
DL037,155.56,269.08,50.69,68.03,77.51,14.4
DL037,224.29,371.81,70.5,75.35,97.55,21.89
DL037,183.33,279.6,15.25,58.4,43.49,18.47
DL037,130.54,211.04,15.88,58.17,43.89,15.63
DL037,158.69,262.35,24.41,63.97,53.94,22.39
DL037,151.27,236.17,11.16,53.55,37.58,19.67
DL037,143.4,235.46,14.35,59.05,43.11,17.12
DL037,170.48,284.75,25.06,68.74,56.99,19.95
DL037,158.75,264.75,32.62,69.41,63.51,18.75
DL037,176.45,310.74,11.81,64.39,43.89,18.78
DL037,105.29,208.11,5.72,47.08,29.7,17.37
DL037,74.5,237.97,4.52,39.46,24.68,16.39
DL037,88.76,182.27,5.23,54.76,33.39,18.92
DL037,136.93,234.92,20.98,73.29,56.1,18.79
DL037,165.95,295.89,62.23,73.73,89.95,18.29
DL037,117.42,239.69,33.16,81.46,70.36,19.41
DL037,151.75,305.85,126.14,78.55,174.54,47.55
DL037,109.06,243.73,5.2,51.49,31.63,47.9
DL037,60.94,95.17,5.8,37.73,24.8,14.52
DL037,83.71,146.31,23.4,45.55,43.3,20.53
DL037,138.4,215.81,16.27,42.01,35.61,20.07
DL037,77.02,145.42,11.36,41.0,31.07,19.99
DL037,134.88,210.62,6.76,43.47,28.64,22.21
DL037,155.15,260.94,35.0,53.44,56.96,25.61
DL037,114.1,206.27,11.63,47.54,34.76,36.37
DL037,89.94,164.75,6.25,34.39,23.4,19.45
DL037,63.92,128.34,5.63,34.96,23.18,16.7
DL037,51.56,134.55,19.19,47.65,40.98,21.29
DL037,142.23,254.52,34.01,55.24,57.11,20.95
DL037,120.25,214.48,26.98,47.54,47.27,21.56
DL037,90.88,201.18,15.45,43.06,35.5,25.9
DL037,38.12,90.95,7.91,35.01,25.07,21.74
DL037,26.54,61.35,6.45,37.66,25.29,38.27
DL037,48.31,116.11,11.85,32.95,27.2,34.43
DL037,140.3,230.58,38.31,39.95,52.48,24.38
DL037,59.79,137.06,6.34,30.45,21.37,21.36
DL037,97.02,168.29,5.83,33.18,22.4,28.02
DL037,63.12,123.56,7.16,38.57,26.35,29.31
DL037,69.88,177.62,24.15,53.4,48.09,42.69
DL037,66.34,181.43,21.53,58.4,48.61,34.47
DL037,43.75,84.96,9.82,53.13,36.27,31.48
DL037,71.17,125.12,17.66,54.03,43.13,31.2
DL037,66.42,148.42,9.98,56.2,38.03,27.03
DL037,58.02,141.1,9.49,54.14,36.53,24.33
DL037,51.17,161.85,10.07,57.6,38.86,25.55
DL037,93.17,194.88,19.18,65.11,50.27,30.13
DL037,117.38,236.5,35.34,76.0,69.24,40.89
DL037,89.73,191.77,24.24,70.58,57.31,32.73
DL037,91.31,143.69,5.91,44.46,28.46,38.55
DL037,63.44,110.31,6.32,40.54,26.72,33.08
DL037,66.81,125.9,6.57,36.78,24.93,33.96
DL037,37.62,75.32,6.65,24.7,18.56,21.94
DL037,43.69,80.0,5.11,23.51,16.66,22.52
DL037,22.48,68.95,5.21,19.74,14.75,18.44
DL037,20.65,66.83,5.88,20.73,15.81,17.45
DL037,19.6,58.61,3.93,18.6,13.1,17.97
DL037,26.85,61.07,4.11,21.62,14.86,20.93
DL037,31.5,68.98,3.9,21.52,14.62,22.16
DL037,32.94,66.2,4.66,22.61,15.83,25.55
DL037,26.04,62.35,3.63,18.05,12.57,18.75
DL037,22.52,66.62,3.54,22.79,15.01,19.24
DL037,34.06,68.11,4.58,29.47,19.41,21.24
DL037,59.12,99.25,4.66,29.28,19.39,29.11
DL037,81.05,125.93,4.83,29.85,19.81,30.86
DL037,16.55,91.85,3.01,16.9,11.44,17.34
DL037,24.38,75.96,3.55,20.85,13.99,21.3
DL037,28.48,70.45,3.47,23.83,15.51,20.85
DL037,48.67,96.21,5.67,34.46,22.96,22.27
DL037,81.95,143.75,5.96,32.47,22.12,40.52
DL037,30.38,80.07,3.27,21.77,14.25,23.49
DL037,49.39,107.33,5.03,32.79,21.54,26.02
DL037,51.16,121.56,6.1,37.56,24.95,30.97
DL037,62.45,193.66,6.07,36.95,24.61,27.61
DL037,98.36,233.56,5.95,41.49,26.91,44.07
DL037,25.54,97.02,2.84,20.31,13.12,22.63
DL037,25.81,102.54,4.05,20.28,14.09,20.63
DL037,31.42,85.46,6.56,30.14,21.38,21.71
DL037,60.58,131.88,8.99,37.21,27.11,36.29
DL037,39.08,88.29,3.99,24.46,16.28,25.42
DL037,68.52,95.23,5.39,34.55,22.77,32.43
DL037,47.46,112.88,4.16,32.76,20.83,27.28
DL037,59.69,117.73,5.23,34.45,22.59,43.13
DL037,28.42,90.92,3.49,27.87,17.67,17.87
DL037,50.38,155.53,3.46,22.1,14.58,35.49
DL037,26.23,61.46,3.09,15.5,10.77,22.81
DL037,42.0,84.29,3.16,19.0,12.69,35.29
DL037,56.65,109.62,3.58,22.71,15.0,36.36
DL037,46.9,108.56,3.16,22.53,14.56,27.62
DL037,60.52,137.4,3.18,20.97,13.76,38.91
DL037,33.17,101.9,2.81,15.44,10.51,26.49
DL037,34.15,99.5,3.15,18.43,12.37,34.21
DL037,26.71,76.57,3.32,18.14,12.37,24.88
DL037,68.29,128.4,4.33,26.92,17.84,39.75
DL037,55.04,154.44,3.59,26.86,17.22,38.63
DL037,32.04,116.95,3.1,22.46,14.48,36.51
DL037,49.77,107.56,3.38,26.44,16.83,33.22
DL037,51.27,115.97,2.84,19.91,12.91,27.18
DL037,42.8,115.53,2.95,20.36,13.23,24.58
DL037,40.0,87.48,3.51,26.8,17.12,39.86
DL037,45.33,92.1,3.04,23.93,15.2,43.08
DL037,66.48,158.68,3.62,28.82,18.29,30.46
DL037,57.84,123.98,11.14,39.89,30.3,31.41
DL037,41.6,100.28,7.88,34.81,24.94,24.3
DL037,69.71,139.88,4.28,41.69,25.67,26.19
DL037,85.27,165.6,6.49,48.87,31.29,29.05
DL037,98.5,187.6,7.16,52.52,33.77,34.81
DL037,103.98,200.83,9.27,61.72,40.39,39.64
DL037,58.31,148.56,4.29,43.58,26.68,26.62
DL037,44.17,163.58,5.38,44.37,27.98,25.6
DL037,92.94,206.9,16.85,72.3,52.18,44.94
DL037,84.0,210.81,13.41,67.19,46.67,39.68
DL037,70.23,202.88,4.23,41.12,25.32,34.34
DL037,51.75,139.54,3.99,42.57,25.9,28.79
DL037,41.44,139.94,9.14,51.48,34.83,22.79
DL037,37.98,135.33,3.26,36.33,21.7,34.94
DL037,32.92,221.77,3.1,22.99,14.75,19.33
DL037,26.35,90.91,3.73,27.66,17.75,15.11
DL037,21.19,67.93,3.76,23.36,15.5,15.26
DL037,21.08,58.8,3.69,23.15,15.33,14.72
DL037,47.65,89.41,4.63,32.21,20.91,28.24
DL037,51.82,105.11,6.36,34.35,23.45,33.02
DL037,47.58,118.65,2.27,56.75,31.97,29.57
DL037,83.85,162.54,8.41,59.8,38.66,41.46
DL037,49.52,95.48,1.86,26.26,15.48,30.19
DL037,32.65,81.1,1.43,21.32,12.5,25.78
DL037,40.5,101.93,1.33,22.12,12.84,24.25
DL037,71.88,127.81,1.99,29.2,17.16,45.05
DL037,62.23,137.6,3.2,32.48,19.89,40.23
DL037,70.58,155.45,4.35,36.1,22.74,46.06
DL037,53.96,158.35,6.19,92.39,53.87,37.72
DL037,61.79,150.6,6.93,65.46,40.47,33.04
DL037,55.06,152.9,3.56,23.1,15.19,29.75
DL037,85.65,187.4,4.8,26.42,17.96,40.43
DL037,46.46,130.62,3.78,23.32,15.49,25.48
DL037,36.38,108.17,3.04,19.25,12.71,20.91
DL037,32.88,93.19,3.23,15.97,11.13,29.18
DL037,34.69,91.98,3.12,17.14,11.67,36.08
DL037,51.06,182.32,3.13,17.53,11.88,32.64
DL037,34.69,115.85,3.79,20.67,14.09,30.7
DL037,43.58,101.98,5.05,24.04,16.9,27.73
DL037,41.25,94.0,3.39,20.62,13.73,23.42
DL037,30.44,99.8,3.65,15.53,11.22,27.55
DL037,34.96,72.53,4.63,18.68,13.71,36.37
DL037,51.85,95.02,5.8,24.94,18.0,45.07
DL037,55.9,124.56,5.44,21.55,15.91,34.49
DL037,35.6,175.0,5.05,24.31,17.05,21.09
DL037,49.56,335.08,6.42,24.42,18.22,19.56
DL037,48.27,213.71,6.28,22.35,17.0,28.11
DL037,42.82,93.24,3.36,16.23,11.37,32.47
DL037,59.0,142.0,3.33,22.65,14.75,37.42
